Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
306,Exit long,2026-01-29 21:00,Stop Loss,144.33,6.796,999.89548,-20.02,-2.00,0.99,3.51,0.35,-19.53,-1.95,1267.57,633.78,0
306,Entry long,2026-01-29 21:00,Long Entry,147.13,6.796,999.89548,-20.02,-2.00,0.99,3.51,0.35,-19.53,-1.95,1267.57,633.78,0
307,Exit long,2026-01-30 09:00,Stop Loss,140.07,7.003,999.95837,-20.04,-2.00,0.99,0.83,0.08,-19.55,-1.95,1247.53,623.77,0
307,Entry long,2026-01-30 09:00,Long Entry,142.79,7.003,999.95837,-20.04,-2.00,0.99,0.83,0.08,-19.55,-1.95,1247.53,623.77,0
308,Exit long,2026-01-30 17:00,Stop Loss,137.57,7.13,999.9112,-20.03,-2.00,0.99,0,0.00,-19.54,-1.95,1227.5,613.75,0
308,Entry long,2026-01-30 17:00,Long Entry,140.24,7.13,999.9112,-20.03,-2.00,0.99,0,0.00,-19.54,-1.95,1227.5,613.75,0
309,Exit long,2026-02-04 17:00,Stop Loss,122.8,7.987,999.81266,-20,-2.00,0.99,1.26,0.13,-19.51,-1.95,1207.5,603.75,0
309,Entry long,2026-02-04 17:00,Long Entry,125.18,7.987,999.81266,-20,-2.00,0.99,1.26,0.13,-19.51,-1.95,1207.5,603.75,0
310,Exit long,2026-02-06 01:00,Take Profit,107.6,9.581,999.87316,30.03,3.00,1.02,30.54,3.05,-17.27,-1.73,1237.53,618.77,0
310,Entry long,2026-02-06 01:00,Long Entry,104.36,9.581,999.87316,30.03,3.00,1.02,30.54,3.05,-17.27,-1.73,1237.53,618.77,0
311,Exit short,2026-02-15 09:00,Take Profit,124.69,7.77,999.8436,30.02,3.00,0.98,30.5,3.05,-5.08,-0.51,1267.55,633.77,0
311,Entry short,2026-02-15 09:00,Short Entry,128.68,7.77,999.8436,30.02,3.00,0.98,30.5,3.05,-5.08,-0.51,1267.55,633.77,0
312,Exit long,2026-02-28 13:00,Take Profit,110.84,9.301,999.8575,30.05,3.00,1.02,30.57,3.06,-5.8,-0.58,1297.6,648.80,0
312,Entry long,2026-02-28 13:00,Long Entry,107.5,9.301,999.8575,30.05,3.00,1.02,30.57,3.06,-5.8,-0.58,1297.6,648.80,0
313,Exit long,2026-03-09 01:00,Trailing Stop,107.99,9.352,1000.00936,8.91,0.89,1,19.33,1.93,-13.5,-1.35,1306.51,653.25,0
313,Entry long,2026-03-09 01:00,Long Entry,106.93,9.352,1000.00936,8.91,0.89,1,19.33,1.93,-13.5,-1.35,1306.51,653.25,0
314,Exit long,2026-03-09 21:00,Trailing Stop,108.77,9.272,999.89248,7.62,0.76,1,18.04,1.80,-14.87,-1.49,1314.13,657.06,1
314,Entry long,2026-03-09 17:00,Long Entry,107.84,9.272,999.89248,7.62,0.76,1,18.04,1.80,-14.87,-1.49,1314.13,657.06,1
315,Exit long,2026-03-29 21:00,Take Profit,98.32,10.487,1000.04032,30.03,3.00,1.02,30.54,3.05,-2.49,-0.25,1344.15,672.08,0
315,Entry long,2026-03-29 21:00,Long Entry,95.36,10.487,1000.04032,30.03,3.00,1.02,30.54,3.05,-2.49,-0.25,1344.15,672.08,0
316,Exit long,2026-04-02 09:00,Stop Loss,92.58,10.596,1000.05048,-20.06,-2.01,0.99,0.56,0.06,-19.57,-1.96,1324.09,662.04,1
316,Entry long,2026-04-02 05:00,Long Entry,94.38,10.596,1000.05048,-20.06,-2.01,0.99,0.56,0.06,-19.57,-1.96,1324.09,662.04,1
317,Exit long,2026-04-02 09:00,Take Profit,95.43,10.837,999.92999,33.23,3.32,1.02,33.74,3.37,0,0.00,1357.32,678.66,0
317,Entry long,2026-04-02 09:00,Long Entry,92.27,10.837,999.92999,33.23,3.32,1.02,33.74,3.37,0,0.00,1357.32,678.66,0
318,Exit long,2026-04-02 17:00,Trailing Stop,94.54,10.596,999.94452,0.8,0.08,1,11.26,1.13,-4.74,-0.47,1358.12,679.06,1
318,Entry long,2026-04-02 13:00,Long Entry,94.37,10.596,999.94452,0.8,0.08,1,11.26,1.13,-4.74,-0.47,1358.12,679.06,1
319,Exit long,2026-04-05 21:00,Take Profit,94.52,10.908,999.93636,30.07,3.01,1.02,30.59,3.06,-0.94,-0.09,1388.19,694.09,1
319,Entry long,2026-04-05 17:00,Long Entry,91.67,10.908,999.93636,30.07,3.01,1.02,30.59,3.06,-0.94,-0.09,1388.19,694.09,1
320,Exit short,2026-04-17 13:00,Stop Loss,118.67,8.587,999.95615,-20.07,-2.01,1.01,2.08,0.21,-19.56,-1.96,1368.12,684.06,0
320,Entry short,2026-04-17 13:00,Short Entry,116.45,8.587,999.95615,-20.07,-2.01,1.01,2.08,0.21,-19.56,-1.96,1368.12,684.06,0
321,Exit long,2026-04-20 01:00,Stop Loss,91.37,10.736,999.95104,-19.99,-2.00,0.99,5.51,0.55,-19.5,-1.95,1348.12,674.06,0
321,Entry long,2026-04-20 01:00,Long Entry,93.14,10.736,999.95104,-19.99,-2.00,0.99,5.51,0.55,-19.5,-1.95,1348.12,674.06,0
322,Exit long,2026-04-20 17:00,Take Profit,92.72,11.119,999.93167,30.01,3.00,1.02,30.52,3.05,-3.61,-0.36,1378.13,689.06,0
322,Entry long,2026-04-20 17:00,Long Entry,89.93,11.119,999.93167,30.01,3.00,1.02,30.52,3.05,-3.61,-0.36,1378.13,689.06,0
323,Exit long,2026-05-18 09:00,Trailing Stop,89.02,11.314,1000.04446,6.12,0.61,1,16.58,1.66,-7.85,-0.78,1384.25,692.13,1
323,Entry long,2026-05-18 05:00,Long Entry,88.39,11.314,1000.04446,6.12,0.61,1,16.58,1.66,-7.85,-0.78,1384.25,692.13,1
324,Exit long,2026-05-18 21:00,Trailing Stop,89.2,11.27,999.9871,4.29,0.43,1,14.71,1.47,-1.51,-0.15,1388.55,694.27,1
324,Entry long,2026-05-18 17:00,Long Entry,88.73,11.27,999.9871,4.29,0.43,1,14.71,1.47,-1.51,-0.15,1388.55,694.27,1
325,Exit long,2026-05-20 13:00,Trailing Stop,88.12,11.406,999.96402,4.13,0.41,1,14.56,1.45,-9.74,-0.97,1392.68,696.34,2
325,Entry long,2026-05-20 05:00,Long Entry,87.67,11.406,999.96402,4.13,0.41,1,14.56,1.45,-9.74,-0.97,1392.68,696.34,2
326,Exit long,2026-05-23 01:00,Stop Loss,84.49,11.611,1000.05543,-20.03,-2.00,0.99,3.8,0.38,-19.54,-1.95,1372.65,686.32,1
326,Entry long,2026-05-22 21:00,Long Entry,86.13,11.611,1000.05543,-20.03,-2.00,0.99,3.8,0.38,-19.54,-1.95,1372.65,686.32,1
327,Exit long,2026-05-23 17:00,Take Profit,88,11.716,999.9606,30.03,3.00,1.02,30.55,3.05,-2.37,-0.24,1402.68,701.34,1
327,Entry long,2026-05-23 13:00,Long Entry,85.35,11.716,999.9606,30.03,3.00,1.02,30.55,3.05,-2.37,-0.24,1402.68,701.34,1
328,Exit long,2026-06-01 21:00,Stop Loss,79.12,12.399,1000.10334,-20.09,-2.01,0.99,0.12,0.01,-19.59,-1.96,1382.59,691.30,1
328,Entry long,2026-06-01 17:00,Long Entry,80.66,12.399,1000.10334,-20.09,-2.01,0.99,0.12,0.01,-19.59,-1.96,1382.59,691.30,1
329,Exit long,2026-06-04 17:00,Stop Loss,71.06,13.804,999.96176,-20.04,-2.00,0.99,3.64,0.36,-19.55,-1.95,1362.55,681.28,1
329,Entry long,2026-06-04 13:00,Long Entry,72.44,13.804,999.96176,-20.04,-2.00,0.99,3.64,0.36,-19.55,-1.95,1362.55,681.28,1
330,Exit long,2026-06-05 05:00,Stop Loss,68.07,14.411,999.97929,-20.01,-2.00,0.99,0,0.00,-19.52,-1.95,1342.54,671.27,0
330,Entry long,2026-06-05 05:00,Long Entry,69.39,14.411,999.97929,-20.01,-2.00,0.99,0,0.00,-19.52,-1.95,1342.54,671.27,0
331,Exit long,2026-06-06 05:00,Trailing Stop,61.84,16.331,999.94713,8.96,0.90,1,19.42,1.94,-0.5,-0.05,1351.5,675.75,0
331,Entry long,2026-06-06 05:00,Long Entry,61.23,16.331,999.94713,8.96,0.90,1,19.42,1.94,-0.5,-0.05,1351.5,675.75,0
332,Exit long,2026-06-07 01:00,Trailing Stop,61.92,16.42,1000.1422,15.58,1.56,1.01,25.94,2.59,-5.59,-0.56,1367.07,683.54,1
332,Entry long,2026-06-06 21:00,Long Entry,60.91,16.42,1000.1422,15.58,1.56,1.01,25.94,2.59,-5.59,-0.56,1367.07,683.54,1
333,Exit short,2026-06-25 05:00,Trailing Stop,81.76,12.204,999.87372,1.08,0.11,1,11.46,1.15,-0.5,-0.05,1368.15,684.07,0
333,Entry short,2026-06-25 05:00,Short Entry,81.93,12.204,999.87372,1.08,0.11,1,11.46,1.15,-0.5,-0.05,1368.15,684.07,0
334,Exit short,2026-06-27 17:00,Take Profit,93.14,10.401,999.84813,30.11,3.01,0.98,30.6,3.06,-1.96,-0.20,1398.26,699.13,1
334,Entry short,2026-06-27 13:00,Short Entry,96.13,10.401,999.84813,30.11,3.01,0.98,30.6,3.06,-1.96,-0.20,1398.26,699.13,1
335,Exit short,2026-07-27 13:00,Trailing Stop,99.34,9.935,999.95775,12.02,1.20,0.99,22.45,2.24,-7.26,-0.73,1410.28,705.14,1
335,Entry short,2026-07-27 09:00,Short Entry,100.65,9.935,999.95775,12.02,1.20,0.99,22.45,2.24,-7.26,-0.73,1410.28,705.14,1
336,Exit long,2026-08-02 01:00,Trailing Stop,91.76,11.038,999.82204,12.02,1.20,1.01,22.46,2.25,-2.27,-0.23,1422.3,711.15,1
336,Entry long,2026-08-01 21:00,Long Entry,90.58,11.038,999.82204,12.02,1.20,1.01,22.46,2.25,-2.27,-0.23,1422.3,711.15,1
337,Exit long,2026-08-06 09:00,Trailing Stop,88.59,11.31,999.9171,1.03,0.10,1,11.49,1.15,-7.96,-0.80,1423.34,711.67,0
337,Entry long,2026-08-06 09:00,Long Entry,88.41,11.31,999.9171,1.03,0.10,1,11.49,1.15,-7.96,-0.80,1423.34,711.67,0
338,Exit long,2026-08-12 01:00,Trailing Stop,89.47,11.325,999.9975,12.24,1.22,1.01,22.72,2.27,-4.01,-0.40,1435.58,717.79,2
338,Entry long,2026-08-11 17:00,Long Entry,88.3,11.325,999.9975,12.24,1.22,1.01,22.72,2.27,-4.01,-0.40,1435.58,717.79,2
339,Exit long,2026-08-14 16:03,Open,86.04,11.606,1000.08902,-2.51,-0.25,0.5,7.28,0.73,-2.24,-0.22,1432.57,716.29,0
339,Entry long,2026-08-14 13:00,Long Entry,86.17,11.606,1000.08902,-2.51,-0.25,0.5,7.28,0.73,-2.24,-0.22,1432.57,716.29,0
