Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
172,Exit long,2024-01-23 01:00,Trailing Stop,1.104,907.441,1000.907423,-0.09,-0.01,1,10.39,1.04,-0.5,-0.05,923,461.50,0
172,Entry long,2024-01-23 01:00,Long Entry,1.103,907.441,1000.907423,-0.09,-0.01,1,10.39,1.04,-0.5,-0.05,923,461.50,0
173,Exit long,2024-01-24 05:00,Trailing Stop,1.0605,949.667,1000.949018,5.17,0.52,1,15.64,1.56,-15.7,-1.57,928.17,464.08,2
173,Entry long,2024-01-23 21:00,Long Entry,1.054,949.667,1000.949018,5.17,0.52,1,15.64,1.56,-15.7,-1.57,928.17,464.08,2
174,Exit short,2024-02-08 05:00,Trailing Stop,1.1444,871.08,999.99984,2.14,0.21,1,12.57,1.26,-12.7,-1.27,930.31,465.15,2
174,Entry short,2024-02-07 21:00,Short Entry,1.148,871.08,999.99984,2.14,0.21,1,12.57,1.26,-12.7,-1.27,930.31,465.15,2
175,Exit short,2024-02-13 01:00,Stop Loss,1.233,825.763,999.17323,-20,-2.00,1.01,0.33,0.03,-19.49,-1.95,910.3,455.15,0
175,Entry short,2024-02-13 01:00,Short Entry,1.21,825.763,999.17323,-20,-2.00,1.01,0.33,0.03,-19.49,-1.95,910.3,455.15,0
176,Exit short,2024-02-13 09:00,Take Profit,1.1928,812.347,999.999157,30.05,3.00,0.98,30.53,3.05,-2.94,-0.29,940.35,470.18,0
176,Entry short,2024-02-13 09:00,Short Entry,1.231,812.347,999.999157,30.05,3.00,0.98,30.53,3.05,-2.94,-0.29,940.35,470.18,0
177,Exit short,2024-02-14 13:00,Trailing Stop,1.2677,786.163,999.213173,1.6,0.16,1,12.08,1.21,-8.36,-0.84,941.95,470.97,0
177,Entry short,2024-02-14 13:00,Short Entry,1.271,786.163,999.213173,1.6,0.16,1,12.08,1.21,-8.36,-0.84,941.95,470.97,0
178,Exit short,2024-02-15 13:00,Trailing Stop,1.2929,773.395,1000.77313,-0.15,-0.01,1,10.33,1.03,-15.19,-1.52,941.8,470.90,2
178,Entry short,2024-02-15 05:00,Short Entry,1.294,773.395,1000.77313,-0.15,-0.01,1,10.33,1.03,-15.19,-1.52,941.8,470.90,2
179,Exit short,2024-02-16 09:00,Stop Loss,1.3186,772.2,999.2268,-20,-2.00,1.01,7.22,0.72,-19.5,-1.95,921.79,460.90,1
179,Entry short,2024-02-16 05:00,Short Entry,1.294,772.2,999.2268,-20,-2.00,1.01,7.22,0.72,-19.5,-1.95,921.79,460.90,1
180,Exit short,2024-02-16 17:00,Stop Loss,1.3217,771.01,999.99997,-20.05,-2.00,1.01,4.13,0.41,-19.54,-1.95,901.74,450.87,0
180,Entry short,2024-02-16 17:00,Short Entry,1.297,771.01,999.99997,-20.05,-2.00,1.01,4.13,0.41,-19.54,-1.95,901.74,450.87,0
181,Exit short,2024-02-17 05:00,Trailing Stop,1.3051,759.301,999.999417,8.04,0.80,1,18.48,1.85,-13.41,-1.34,909.78,454.89,1
181,Entry short,2024-02-17 01:00,Short Entry,1.317,759.301,999.999417,8.04,0.80,1,18.48,1.85,-13.41,-1.34,909.78,454.89,1
182,Exit short,2024-02-18 05:00,Stop Loss,1.3482,756.429,1000.755567,-20.07,-2.00,1.01,3.28,0.33,-19.56,-1.95,889.71,444.85,1
182,Entry short,2024-02-18 01:00,Short Entry,1.323,756.429,1000.755567,-20.07,-2.00,1.01,3.28,0.33,-19.56,-1.95,889.71,444.85,1
183,Exit short,2024-02-18 21:00,Stop Loss,1.391,732.6,999.999,-20.06,-2.00,1.01,6.83,0.68,-19.55,-1.95,869.65,434.83,2
183,Entry short,2024-02-18 13:00,Short Entry,1.365,732.6,999.999,-20.06,-2.00,1.01,6.83,0.68,-19.55,-1.95,869.65,434.83,2
184,Exit short,2024-02-19 09:00,Trailing Stop,1.3768,723.589,1000.723587,3.49,0.35,1,13.97,1.40,-7.74,-0.77,873.14,436.57,0
184,Entry short,2024-02-19 09:00,Short Entry,1.383,723.589,1000.723587,3.49,0.35,1,13.97,1.40,-7.74,-0.77,873.14,436.57,0
185,Exit short,2024-02-20 01:00,Trailing Stop,1.3485,739.644,999.998688,1.59,0.16,1,12.07,1.21,-0.5,-0.05,874.73,437.36,0
185,Entry short,2024-02-20 01:00,Short Entry,1.352,739.644,999.998688,1.59,0.16,1,12.07,1.21,-0.5,-0.05,874.73,437.36,0
186,Exit short,2024-02-22 21:00,Stop Loss,1.4348,710.732,1000.710656,-20.06,-2.00,1.01,6.61,0.66,-19.55,-1.95,854.67,427.34,0
186,Entry short,2024-02-22 21:00,Short Entry,1.408,710.732,1000.710656,-20.06,-2.00,1.01,6.61,0.66,-19.55,-1.95,854.67,427.34,0
187,Exit short,2024-02-24 17:00,Trailing Stop,1.4656,682.128,999.999648,-0.73,-0.07,1,9.73,0.97,-7.32,-0.73,853.94,426.97,1
187,Entry short,2024-02-24 13:00,Short Entry,1.466,682.128,999.999648,-0.73,-0.07,1,9.73,0.97,-7.32,-0.73,853.94,426.97,1
188,Exit short,2024-02-28 05:00,Take Profit,1.8914,512.557,1000.511264,30.08,3.00,0.98,30.56,3.05,-5.11,-0.51,884.02,442.01,0
188,Entry short,2024-02-28 05:00,Short Entry,1.952,512.557,1000.511264,30.08,3.00,0.98,30.56,3.05,-5.11,-0.51,884.02,442.01,0
189,Exit short,2024-03-03 05:00,Stop Loss,2.0065,507.872,999.999968,-20.05,-2.00,1.01,8.64,0.86,-19.55,-1.95,863.96,431.98,0
189,Entry short,2024-03-03 05:00,Short Entry,1.969,507.872,999.999968,-20.05,-2.00,1.01,8.64,0.86,-19.55,-1.95,863.96,431.98,0
190,Exit short,2024-03-04 13:00,Take Profit,1.9874,487.329,999.511779,30.01,3.00,0.98,30.49,3.05,-13.66,-1.37,893.97,446.99,0
190,Entry short,2024-03-04 13:00,Short Entry,2.051,487.329,999.511779,30.01,3.00,0.98,30.49,3.05,-13.66,-1.37,893.97,446.99,0
191,Exit short,2024-03-10 21:00,Take Profit,2.2461,431.592,1000.430256,30.05,3.00,0.98,30.53,3.05,-2.66,-0.27,924.02,462.01,0
191,Entry short,2024-03-10 21:00,Short Entry,2.318,431.592,1000.430256,30.05,3.00,0.98,30.53,3.05,-2.66,-0.27,924.02,462.01,0
192,Exit short,2024-03-13 09:00,Trailing Stop,2.266,432.9,999.999,18.06,1.80,0.99,28.5,2.85,-11.76,-1.17,942.08,471.04,0
192,Entry short,2024-03-13 09:00,Short Entry,2.31,432.9,999.999,18.06,1.80,0.99,28.5,2.85,-11.76,-1.17,942.08,471.04,0
193,Exit long,2024-03-20 05:00,Trailing Stop,1.718,585.48,999.41436,5.44,0.54,1,15.89,1.59,-0.5,-0.05,947.52,473.76,0
193,Entry long,2024-03-20 05:00,Long Entry,1.707,585.48,999.41436,5.44,0.54,1,15.89,1.59,-0.5,-0.05,947.52,473.76,0
194,Exit short,2024-03-27 05:00,Trailing Stop,1.9859,500.751,999.999747,4.56,0.46,1,15.02,1.50,-11.52,-1.15,952.08,476.04,1
194,Entry short,2024-03-27 01:00,Short Entry,1.997,500.751,999.999747,4.56,0.46,1,15.02,1.50,-11.52,-1.15,952.08,476.04,1
195,Exit short,2024-04-01 09:00,Trailing Stop,1.8962,518.672,999.999616,15.5,1.55,0.99,25.95,2.59,-1.54,-0.15,967.58,483.79,1
195,Entry short,2024-04-01 05:00,Short Entry,1.928,518.672,999.999616,15.5,1.55,0.99,25.95,2.59,-1.54,-0.15,967.58,483.79,1
196,Exit long,2024-04-06 17:00,Trailing Stop,1.7655,570.125,999.429125,6.12,0.61,1,16.6,1.66,-17.6,-1.76,973.7,486.85,7
196,Entry long,2024-04-05 13:00,Long Entry,1.753,570.125,999.429125,6.12,0.61,1,16.6,1.66,-17.6,-1.76,973.7,486.85,7
197,Exit short,2024-04-24 13:00,Trailing Stop,1.3081,758.15,999.99985,7.27,0.73,1,17.7,1.77,-0.5,-0.05,980.97,490.49,0
197,Entry short,2024-04-24 13:00,Short Entry,1.319,758.15,999.99985,7.27,0.73,1,17.7,1.77,-0.5,-0.05,980.97,490.49,0
198,Exit long,2024-04-27 09:00,Trailing Stop,1.2566,802.568,1000.802296,6.7,0.67,1,17.16,1.71,-4.51,-0.45,987.67,493.84,0
198,Entry long,2024-04-27 09:00,Long Entry,1.247,802.568,1000.802296,6.7,0.67,1,17.16,1.71,-4.51,-0.45,987.67,493.84,0
199,Exit long,2024-05-01 13:00,Stop Loss,1.0977,895.255,1001.790345,-20.06,-2.00,0.99,0,0.00,-19.57,-1.95,967.61,483.80,0
199,Entry long,2024-05-01 13:00,Long Entry,1.119,895.255,1001.790345,-20.06,-2.00,0.99,0,0.00,-19.57,-1.95,967.61,483.80,0
200,Exit short,2024-05-22 09:00,Stop Loss,1.3013,783.085,999.999545,-20.04,-2.00,1.01,0,0.00,-19.53,-1.95,947.57,473.79,0
200,Entry short,2024-05-22 09:00,Short Entry,1.277,783.085,999.999545,-20.04,-2.00,1.01,0,0.00,-19.53,-1.95,947.57,473.79,0
201,Exit short,2024-05-22 17:00,Trailing Stop,1.2768,781.25,1000.78125,2.28,0.23,1,12.78,1.28,-9.09,-0.91,949.85,474.93,0
201,Entry short,2024-05-22 17:00,Short Entry,1.281,781.25,1000.78125,2.28,0.23,1,12.78,1.28,-9.09,-0.91,949.85,474.93,0
202,Exit short,2024-05-23 05:00,Trailing Stop,1.2739,773.993,999.998956,13.02,1.30,0.99,23.49,2.35,-0.5,-0.05,962.87,481.43,0
202,Entry short,2024-05-23 05:00,Short Entry,1.292,773.993,999.998956,13.02,1.30,0.99,23.49,2.35,-0.5,-0.05,962.87,481.43,0
203,Exit short,2024-05-25 05:00,Trailing Stop,1.308,763.941,999.998769,-0.24,-0.02,1,10.2,1.02,-9.67,-0.97,962.63,481.32,0
203,Entry short,2024-05-25 05:00,Short Entry,1.309,763.941,999.998769,-0.24,-0.02,1,10.2,1.02,-9.67,-0.97,962.63,481.32,0
204,Exit short,2024-05-25 17:00,Trailing Stop,1.3141,759.878,999.999448,0.44,0.04,1,10.9,1.09,-5.06,-0.51,963.08,481.54,0
204,Entry short,2024-05-25 17:00,Short Entry,1.316,759.878,999.999448,0.44,0.04,1,10.9,1.09,-5.06,-0.51,963.08,481.54,0
205,Exit short,2024-05-26 09:00,Trailing Stop,1.2971,760.456,999.99964,12.62,1.26,0.99,23.07,2.31,-0.5,-0.05,975.7,487.85,2
205,Entry short,2024-05-26 01:00,Short Entry,1.315,760.456,999.99964,12.62,1.26,0.99,23.07,2.31,-0.5,-0.05,975.7,487.85,2
206,Exit short,2024-05-27 21:00,Trailing Stop,1.286,767.459,999.231618,11.29,1.13,0.99,21.76,2.18,-12.78,-1.28,986.98,493.49,1
206,Entry short,2024-05-27 17:00,Short Entry,1.302,767.459,999.231618,11.29,1.13,0.99,21.76,2.18,-12.78,-1.28,986.98,493.49,1
207,Exit short,2024-06-01 09:00,Take Profit,1.5174,638.569,999.999054,30.05,3.00,0.98,30.53,3.05,-17.74,-1.77,1017.03,508.52,0
207,Entry short,2024-06-01 09:00,Short Entry,1.566,638.569,999.999054,30.05,3.00,0.98,30.53,3.05,-17.74,-1.77,1017.03,508.52,0
208,Exit long,2024-06-11 01:00,Stop Loss,1.5597,628.93,999.9987,-20.05,-2.00,0.99,8.93,0.89,-19.56,-1.95,996.99,498.49,0
208,Entry long,2024-06-11 01:00,Long Entry,1.59,628.93,999.9987,-20.05,-2.00,0.99,8.93,0.89,-19.56,-1.95,996.99,498.49,0
209,Exit long,2024-06-11 09:00,Stop Loss,1.5391,636.942,999.361998,-20.03,-2.00,0.99,5.87,0.59,-19.54,-1.95,976.95,488.48,0
209,Entry long,2024-06-11 09:00,Long Entry,1.569,636.942,999.361998,-20.03,-2.00,0.99,5.87,0.59,-19.54,-1.95,976.95,488.48,0
210,Exit long,2024-06-12 13:00,Trailing Stop,1.5586,648.508,999.999336,9.76,0.98,1.01,20.25,2.02,-0.5,-0.05,986.71,493.36,0
210,Entry long,2024-06-12 13:00,Long Entry,1.542,648.508,999.999336,9.76,0.98,1.01,20.25,2.02,-0.5,-0.05,986.71,493.36,0
211,Exit long,2024-06-13 09:00,Take Profit,1.5321,672.494,999.326084,29.99,3.00,1.01,30.5,3.05,-2.52,-0.25,1016.7,508.35,0
211,Entry long,2024-06-13 09:00,Long Entry,1.486,672.494,999.326084,29.99,3.00,1.01,30.5,3.05,-2.52,-0.25,1016.7,508.35,0
212,Exit long,2024-06-14 21:00,Trailing Stop,1.426,713.775,999.998775,16.84,1.68,1.01,27.34,2.73,-18.34,-1.83,1033.53,516.77,0
212,Entry long,2024-06-14 21:00,Long Entry,1.401,713.775,999.998775,16.84,1.68,1.01,27.34,2.73,-18.34,-1.83,1033.53,516.77,0
213,Exit long,2024-06-17 17:00,Stop Loss,1.2625,776.397,999.222939,-20.01,-2.00,0.99,1.05,0.11,-19.52,-1.95,1013.52,506.76,0
213,Entry long,2024-06-17 17:00,Long Entry,1.287,776.397,999.222939,-20.01,-2.00,0.99,1.05,0.11,-19.52,-1.95,1013.52,506.76,0
214,Exit long,2024-06-24 09:00,Trailing Stop,1.1081,916.59,999.0831,15.58,1.56,1.01,26.08,2.61,-0.5,-0.05,1029.11,514.55,0
214,Entry long,2024-06-24 09:00,Long Entry,1.09,916.59,999.0831,15.58,1.56,1.01,26.08,2.61,-0.5,-0.05,1029.11,514.55,0
215,Exit long,2024-06-29 13:00,Stop Loss,1.0614,923.361,999.076602,-20.01,-2.00,0.99,2.27,0.23,-19.52,-1.95,1009.1,504.55,0
215,Entry long,2024-06-29 13:00,Long Entry,1.082,923.361,999.076602,-20.01,-2.00,0.99,2.27,0.23,-19.52,-1.95,1009.1,504.55,0
216,Exit long,2024-06-30 05:00,Trailing Stop,1.0744,938.967,999.999855,7.82,0.78,1,18.28,1.83,-18.34,-1.83,1016.92,508.46,2
216,Entry long,2024-06-29 21:00,Long Entry,1.065,938.967,999.999855,7.82,0.78,1,18.28,1.83,-18.34,-1.83,1016.92,508.46,2
217,Exit short,2024-07-17 09:00,Trailing Stop,1.1375,864.304,999.135424,15,1.50,0.99,25.43,2.54,-8.28,-0.83,1031.92,515.96,0
217,Entry short,2024-07-17 09:00,Short Entry,1.156,864.304,999.135424,15,1.50,0.99,25.43,2.54,-8.28,-0.83,1031.92,515.96,0
218,Exit long,2024-08-01 21:00,Stop Loss,1.0584,926.784,999.999936,-20.08,-2.01,0.99,5.99,0.60,-19.59,-1.96,1011.83,505.92,0
218,Entry long,2024-08-01 21:00,Long Entry,1.079,926.784,999.999936,-20.08,-2.01,0.99,5.99,0.60,-19.59,-1.96,1011.83,505.92,0
219,Exit long,2024-08-03 09:00,Stop Loss,0.981,1000,1000,-19.99,-2.00,0.99,3.5,0.35,-19.5,-1.95,991.84,495.92,1
219,Entry long,2024-08-03 05:00,Long Entry,1,1000,1000,-19.99,-2.00,0.99,3.5,0.35,-19.5,-1.95,991.84,495.92,1
220,Exit long,2024-08-04 17:00,Trailing Stop,0.906,1108.647,998.890947,4.54,0.45,1,15.02,1.50,-0.5,-0.05,996.38,498.19,0
220,Entry long,2024-08-04 17:00,Long Entry,0.901,1108.647,998.890947,4.54,0.45,1,15.02,1.50,-0.5,-0.05,996.38,498.19,0
221,Exit long,2024-08-05 05:00,Stop Loss,0.771,1272.264,999.999504,-20.07,-2.01,0.99,3.32,0.33,-19.58,-1.96,976.31,488.16,0
221,Entry long,2024-08-05 05:00,Long Entry,0.786,1272.264,999.999504,-20.07,-2.01,0.99,3.32,0.33,-19.58,-1.96,976.31,488.16,0
222,Exit long,2024-08-05 13:00,Trailing Stop,0.8407,1201.923,999.999936,9.45,0.94,1.01,19.93,1.99,-0.5,-0.05,985.76,492.88,0
222,Entry long,2024-08-05 13:00,Long Entry,0.832,1201.923,999.999936,9.45,0.94,1.01,19.93,1.99,-0.5,-0.05,985.76,492.88,0
223,Exit short,2024-08-23 09:00,Trailing Stop,1.1828,840.336,999.159504,4.21,0.42,1,14.63,1.46,-7.22,-0.72,989.98,494.99,1
223,Entry short,2024-08-23 05:00,Short Entry,1.189,840.336,999.159504,4.21,0.42,1,14.63,1.46,-7.22,-0.72,989.98,494.99,1
224,Exit short,2024-08-24 05:00,Trailing Stop,1.198,827.814,999.999312,7.28,0.73,1,17.71,1.77,-12.92,-1.29,997.26,498.63,2
224,Entry short,2024-08-23 21:00,Short Entry,1.208,827.814,999.999312,7.28,0.73,1,17.71,1.77,-12.92,-1.29,997.26,498.63,2
225,Exit short,2024-08-24 17:00,Take Profit,1.1831,819,999.999,30.06,3.00,0.98,30.54,3.05,-5.41,-0.54,1027.31,513.66,0
225,Entry short,2024-08-24 17:00,Short Entry,1.221,819,999.999,30.06,3.00,0.98,30.54,3.05,-5.41,-0.54,1027.31,513.66,0
226,Exit long,2024-08-28 09:00,Stop Loss,1.0261,956.022,999.999012,-20.02,-2.00,0.99,4.28,0.43,-19.52,-1.95,1007.3,503.65,0
226,Entry long,2024-08-28 09:00,Long Entry,1.046,956.022,999.999012,-20.02,-2.00,0.99,4.28,0.43,-19.52,-1.95,1007.3,503.65,0
227,Exit long,2024-08-29 05:00,Take Profit,1.0362,994.035,999.005175,30,3.00,1.01,30.51,3.05,-1.49,-0.15,1037.3,518.65,2
227,Entry long,2024-08-28 21:00,Long Entry,1.005,994.035,999.005175,30,3.00,1.01,30.51,3.05,-1.49,-0.15,1037.3,518.65,2
228,Exit long,2024-08-30 09:00,Trailing Stop,1.01,994.035,1000.993245,1.98,0.20,1,12.42,1.24,-3.48,-0.35,1039.28,519.64,1
228,Entry long,2024-08-30 05:00,Long Entry,1.007,994.035,1000.993245,1.98,0.20,1,12.42,1.24,-3.48,-0.35,1039.28,519.64,1
229,Exit long,2024-08-30 21:00,Trailing Stop,0.9962,1013.171,1001.012948,7.3,0.73,1.01,17.74,1.77,-2.53,-0.25,1046.58,523.29,1
229,Entry long,2024-08-30 17:00,Long Entry,0.988,1013.171,1001.012948,7.3,0.73,1.01,17.74,1.77,-2.53,-0.25,1046.58,523.29,1
230,Exit long,2024-09-01 13:00,Trailing Stop,0.9516,1053.74,998.94552,2.79,0.28,1,13.2,1.32,-0.5,-0.05,1049.37,524.69,0
230,Entry long,2024-09-01 13:00,Long Entry,0.948,1053.74,998.94552,2.79,0.28,1,13.2,1.32,-0.5,-0.05,1049.37,524.69,0
231,Exit long,2024-09-02 05:00,Take Profit,0.9589,1074.113,998.92509,30.03,3.00,1.01,30.54,3.06,-16.61,-1.66,1079.4,539.70,1
231,Entry long,2024-09-02 01:00,Long Entry,0.93,1074.113,998.92509,30.03,3.00,1.01,30.54,3.06,-16.61,-1.66,1079.4,539.70,1
232,Exit long,2024-09-04 05:00,Trailing Stop,0.9259,1092.896,999.99984,10.91,1.09,1.01,21.36,2.13,-10.34,-1.03,1090.31,545.15,1
232,Entry long,2024-09-04 01:00,Long Entry,0.915,1092.896,999.99984,10.91,1.09,1.01,21.36,2.13,-10.34,-1.03,1090.31,545.15,1
233,Exit long,2024-09-06 09:00,Stop Loss,0.8976,1091.703,998.908245,-19.99,-2.00,0.99,0,0.00,-19.5,-1.95,1070.32,535.16,0
233,Entry long,2024-09-06 09:00,Long Entry,0.915,1091.703,998.908245,-19.99,-2.00,0.99,0,0.00,-19.5,-1.95,1070.32,535.16,0
234,Exit long,2024-09-07 05:00,Trailing Stop,0.8962,1136.363,999.99944,17.4,1.74,1.01,27.91,2.79,-10.73,-1.07,1087.72,543.86,2
234,Entry long,2024-09-06 21:00,Long Entry,0.88,1136.363,999.99944,17.4,1.74,1.01,27.91,2.79,-10.73,-1.07,1087.72,543.86,2
235,Exit short,2024-09-25 13:00,Trailing Stop,1.1283,881.834,999.999756,4.03,0.40,1,14.49,1.45,-11.96,-1.20,1091.75,545.87,2
235,Entry short,2024-09-25 05:00,Short Entry,1.134,881.834,999.999756,4.03,0.40,1,14.49,1.45,-11.96,-1.20,1091.75,545.87,2
236,Exit short,2024-09-27 13:00,Trailing Stop,1.1747,850.34,999.99984,0.11,0.01,1,10.55,1.05,-10.7,-1.07,1091.86,545.93,0
236,Entry short,2024-09-27 13:00,Short Entry,1.176,850.34,999.99984,0.11,0.01,1,10.55,1.05,-10.7,-1.07,1091.86,545.93,0
237,Exit short,2024-09-28 05:00,Trailing Stop,1.1376,862.068,999.99888,18.32,1.83,0.99,28.81,2.88,-2.22,-0.22,1110.18,555.09,0
237,Entry short,2024-09-28 05:00,Short Entry,1.16,862.068,999.99888,18.32,1.83,0.99,28.81,2.88,-2.22,-0.22,1110.18,555.09,0
238,Exit long,2024-10-03 17:00,Stop Loss,0.9113,1076.426,999.999754,-20.04,-2.00,0.99,1.65,0.17,-19.55,-1.95,1090.13,545.07,0
238,Entry long,2024-10-03 17:00,Long Entry,0.929,1076.426,999.999754,-20.04,-2.00,0.99,1.65,0.17,-19.55,-1.95,1090.13,545.07,0
239,Exit short,2024-10-14 05:00,Trailing Stop,1.0838,922.509,999.999756,-0.82,-0.08,1,9.65,0.96,-9.73,-0.97,1089.32,544.66,0
239,Entry short,2024-10-14 05:00,Short Entry,1.084,922.509,999.999756,-0.82,-0.08,1,9.65,0.96,-9.73,-0.97,1089.32,544.66,0
240,Exit short,2024-10-19 09:00,Trailing Stop,1.1234,872.6,999.9996,18.73,1.87,0.99,29.17,2.92,-11.84,-1.18,1108.05,554.02,2
240,Entry short,2024-10-19 01:00,Short Entry,1.146,872.6,999.9996,18.73,1.87,0.99,29.17,2.92,-11.84,-1.18,1108.05,554.02,2
241,Exit long,2024-10-26 21:00,Trailing Stop,1.027,974.658,999.999108,-0.03,0.00,1,11.2,1.12,-5.37,-0.54,1108.02,554.01,1
241,Entry long,2024-10-26 17:00,Long Entry,1.026,974.658,999.999108,-0.03,0.00,1,11.2,1.12,-5.37,-0.54,1108.02,554.01,1
242,Exit long,2024-10-28 17:00,Take Profit,1.0486,985.221,1001.969757,30.12,3.00,1.02,30.63,3.06,-1.49,-0.15,1138.14,569.07,0
242,Entry long,2024-10-28 17:00,Long Entry,1.017,985.221,1001.969757,30.12,3.00,1.02,30.63,3.06,-1.49,-0.15,1138.14,569.07,0
243,Exit long,2024-11-02 09:00,Stop Loss,0.9819,1000,1001,-20.09,-2.01,0.99,3.5,0.35,-19.6,-1.96,1118.05,559.02,2
243,Entry long,2024-11-02 01:00,Long Entry,1.001,1000,1001,-20.09,-2.01,0.99,3.5,0.35,-19.6,-1.96,1118.05,559.02,2
244,Exit long,2024-11-02 21:00,Stop Loss,0.9633,1019.367,1001.018394,-20.05,-2.00,0.99,1.54,0.15,-19.56,-1.95,1097.99,549.00,1
244,Entry long,2024-11-02 17:00,Long Entry,0.982,1019.367,1001.018394,-20.05,-2.00,0.99,1.54,0.15,-19.56,-1.95,1097.99,549.00,1
245,Exit long,2024-11-05 05:00,Trailing Stop,0.9268,1081.081,999.999925,0.94,0.09,1,11.39,1.14,-4.82,-0.48,1098.94,549.47,1
245,Entry long,2024-11-05 01:00,Long Entry,0.925,1081.081,999.999925,0.94,0.09,1,11.39,1.14,-4.82,-0.48,1098.94,549.47,1
246,Exit short,2024-11-09 13:00,Trailing Stop,1.0951,899.28,999.99936,14.21,1.42,0.99,24.68,2.47,-14.89,-1.49,1113.14,556.57,0
246,Entry short,2024-11-09 13:00,Short Entry,1.112,899.28,999.99936,14.21,1.42,0.99,24.68,2.47,-14.89,-1.49,1113.14,556.57,0
247,Exit short,2024-11-10 01:00,Stop Loss,1.1536,883.392,999.999744,-20.09,-2.01,1.01,3.03,0.30,-19.58,-1.96,1093.05,546.53,0
247,Entry short,2024-11-10 01:00,Short Entry,1.132,883.392,999.999744,-20.09,-2.01,1.01,3.03,0.30,-19.58,-1.96,1093.05,546.53,0
248,Exit short,2024-11-11 13:00,Stop Loss,1.2096,843.17,1000.84279,-20.07,-2.00,1.01,2.03,0.20,-19.56,-1.95,1072.99,536.49,0
248,Entry short,2024-11-11 13:00,Short Entry,1.187,843.17,1000.84279,-20.07,-2.00,1.01,2.03,0.20,-19.56,-1.95,1072.99,536.49,0
249,Exit short,2024-11-12 09:00,Take Profit,1.0949,884.955,999.99915,30.08,3.01,0.98,30.56,3.05,-11.12,-1.11,1103.06,551.53,0
249,Entry short,2024-11-12 09:00,Short Entry,1.13,884.955,999.99915,30.08,3.01,0.98,30.56,3.05,-11.12,-1.11,1103.06,551.53,0
250,Exit short,2024-11-16 13:00,Trailing Stop,1.2111,823.723,999.175999,0.57,0.06,1,11.03,1.10,-0.5,-0.05,1103.63,551.82,0
250,Entry short,2024-11-16 13:00,Short Entry,1.213,823.723,999.175999,0.57,0.06,1,11.03,1.10,-0.5,-0.05,1103.63,551.82,0
251,Exit short,2024-11-17 01:00,Trailing Stop,1.2636,787.401,999.99927,4.04,0.40,1,14.46,1.45,-0.5,-0.05,1107.67,553.84,0
251,Entry short,2024-11-17 01:00,Short Entry,1.27,787.401,999.99927,4.04,0.40,1,14.46,1.45,-0.5,-0.05,1107.67,553.84,0
252,Exit short,2024-11-18 13:00,Take Profit,1.3275,730.46,1000.7302,30.06,3.00,0.99,30.54,3.05,-15.84,-1.58,1137.73,568.87,0
252,Entry short,2024-11-18 13:00,Short Entry,1.37,730.46,1000.7302,30.06,3.00,0.99,30.54,3.05,-15.84,-1.58,1137.73,568.87,0
253,Exit short,2024-11-25 01:00,Trailing Stop,1.4708,672.043,999.999984,10.56,1.06,0.99,21.01,2.10,-0.5,-0.05,1148.3,574.15,0
253,Entry short,2024-11-25 01:00,Short Entry,1.488,672.043,999.999984,10.56,1.06,0.99,21.01,2.10,-0.5,-0.05,1148.3,574.15,0
254,Exit short,2024-11-29 01:00,Take Profit,1.4505,668.002,999.998994,30.08,3.01,0.98,30.56,3.05,-9.85,-0.98,1178.37,589.19,1
254,Entry short,2024-11-28 21:00,Short Entry,1.497,668.002,999.998994,30.08,3.01,0.98,30.56,3.05,-9.85,-0.98,1178.37,589.19,1
255,Exit short,2024-11-30 09:00,Stop Loss,1.5775,645.994,999.998712,-20.07,-2.01,1.01,1.44,0.14,-19.56,-1.95,1158.31,579.15,0
255,Entry short,2024-11-30 09:00,Short Entry,1.548,645.994,999.998712,-20.07,-2.01,1.01,1.44,0.14,-19.56,-1.95,1158.31,579.15,0
256,Exit short,2024-11-30 21:00,Take Profit,1.5407,629.326,1000.62834,30.04,3.00,0.99,30.53,3.05,-4.28,-0.43,1188.35,594.17,0
256,Entry short,2024-11-30 21:00,Short Entry,1.59,629.326,1000.62834,30.04,3.00,0.99,30.53,3.05,-4.28,-0.43,1188.35,594.17,0
257,Exit short,2024-12-03 13:00,Trailing Stop,1.6647,597.014,999.401436,4.56,0.46,1,15.02,1.50,-0.5,-0.05,1192.9,596.45,0
257,Entry short,2024-12-03 13:00,Short Entry,1.674,597.014,999.401436,4.56,0.46,1,15.02,1.50,-0.5,-0.05,1192.9,596.45,0
258,Exit short,2024-12-04 01:00,Trailing Stop,1.7738,562.113,1000.56114,2.49,0.25,1,12.99,1.30,-0.5,-0.05,1195.39,597.70,0
258,Entry short,2024-12-04 01:00,Short Entry,1.78,562.113,1000.56114,2.49,0.25,1,12.99,1.30,-0.5,-0.05,1195.39,597.70,0
259,Exit short,2024-12-06 09:00,Stop Loss,1.8363,554.631,999.445062,-20.03,-2.00,1.01,0,0.00,-19.52,-1.95,1175.36,587.68,0
259,Entry short,2024-12-06 09:00,Short Entry,1.802,554.631,999.445062,-20.03,-2.00,1.01,0,0.00,-19.52,-1.95,1175.36,587.68,0
