Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
12,Exit short,2022-02-07 09:00,Trailing Stop,0.6357,1558.36,999.843776,8.2,0.82,1,13.68,1.37,-0.5,-0.05,81.52,40.76,0
12,Entry short,2022-02-07 09:00,Short Entry,0.6416,1558.36,999.843776,8.2,0.82,1,13.68,1.37,-0.5,-0.05,81.52,40.76,0
13,Exit short,2022-02-07 17:00,Trailing Stop,0.64645,1537.279,1000.307445,5.54,0.55,1,11.03,1.10,-10.34,-1.03,87.06,43.53,0
13,Entry short,2022-02-07 17:00,Short Entry,0.6507,1537.279,1000.307445,5.54,0.55,1,11.03,1.10,-10.34,-1.03,87.06,43.53,0
14,Exit short,2022-02-08 09:00,Take Profit,0.625,1550.387,999.999615,30.02,3.00,0.98,30.51,3.05,-1.12,-0.11,117.08,58.54,0
14,Entry short,2022-02-08 09:00,Short Entry,0.645,1550.387,999.999615,30.02,3.00,0.98,30.51,3.05,-1.12,-0.11,117.08,58.54,0
15,Exit long,2022-02-13 21:00,Trailing Stop,0.50639,1985.702,1000.396668,4.14,0.41,1,9.63,0.96,-0.5,-0.05,121.22,60.61,0
15,Entry long,2022-02-13 21:00,Long Entry,0.5038,1985.702,1000.396668,4.14,0.41,1,9.63,0.96,-0.5,-0.05,121.22,60.61,0
16,Exit long,2022-02-14 05:00,Stop Loss,0.49579,1978.63,999.999602,-20.01,-2.00,0.99,9.2,0.92,-19.51,-1.95,101.22,50.61,0
16,Entry long,2022-02-14 05:00,Long Entry,0.5054,1978.63,999.999602,-20.01,-2.00,0.99,9.2,0.92,-19.51,-1.95,101.22,50.61,0
17,Exit long,2022-02-18 17:00,Stop Loss,0.48353,2029.22,1000.202538,-20,-2.00,0.99,1.73,0.17,-19.51,-1.95,81.21,40.61,0
17,Entry long,2022-02-18 17:00,Long Entry,0.4929,2029.22,1000.202538,-20,-2.00,0.99,1.73,0.17,-19.51,-1.95,81.21,40.61,0
18,Exit long,2022-02-19 13:00,Trailing Stop,0.4925,2079.002,999.999962,22.9,2.29,1.01,28.4,2.84,-1.96,-0.20,104.11,52.05,0
18,Entry long,2022-02-19 13:00,Long Entry,0.481,2079.002,999.999962,22.9,2.29,1.01,28.4,2.84,-1.96,-0.20,104.11,52.05,0
19,Exit long,2022-02-21 13:00,Trailing Stop,0.42292,2396.931,999.9996132,12.7,1.27,1.01,18.2,1.82,-0.5,-0.05,116.81,58.41,0
19,Entry long,2022-02-21 13:00,Long Entry,0.4172,2396.931,999.9996132,12.7,1.27,1.01,18.2,1.82,-0.5,-0.05,116.81,58.41,0
20,Exit long,2022-02-22 05:00,Take Profit,0.38395,2683.843,999.4631332,29.98,3.00,1.01,30.5,3.05,-4.26,-0.43,146.8,73.40,0
20,Entry long,2022-02-22 05:00,Long Entry,0.3724,2683.843,999.4631332,29.98,3.00,1.01,30.5,3.05,-4.26,-0.43,146.8,73.40,0
21,Exit long,2022-02-24 13:00,Take Profit,0.35209,2926.543,999.4144345,29.98,3.00,1.01,30.49,3.05,-12.21,-1.22,176.77,88.39,0
21,Entry long,2022-02-24 13:00,Long Entry,0.3415,2926.543,999.4144345,29.98,3.00,1.01,30.49,3.05,-12.21,-1.22,176.77,88.39,0
22,Exit short,2022-03-20 01:00,Trailing Stop,0.42574,2336.994,1000.93453,4.98,0.50,1,10.48,1.05,-11.48,-1.15,181.76,90.88,0
22,Entry short,2022-03-20 01:00,Short Entry,0.4283,2336.994,1000.93453,4.98,0.50,1,10.48,1.05,-11.48,-1.15,181.76,90.88,0
23,Exit short,2022-03-22 17:00,Trailing Stop,0.4108,2373.605,999.9997865,23.94,2.39,0.99,29.41,2.94,-9.52,-0.95,205.69,102.85,1
23,Entry short,2022-03-22 13:00,Short Entry,0.4213,2373.605,999.9997865,23.94,2.39,0.99,29.41,2.94,-9.52,-0.95,205.69,102.85,1
24,Exit short,2022-03-23 17:00,Stop Loss,0.46671,2183.406,999.999948,-20.03,-2.00,1.01,0.81,0.08,-19.52,-1.95,185.67,92.83,0
24,Entry short,2022-03-23 17:00,Short Entry,0.458,2183.406,999.999948,-20.03,-2.00,1.01,0.81,0.08,-19.52,-1.95,185.67,92.83,0
25,Exit short,2022-03-24 21:00,Trailing Stop,0.46587,2102.607,1000.21015,19.68,1.97,0.99,25.15,2.51,-4.71,-0.47,205.35,102.67,0
25,Entry short,2022-03-24 21:00,Short Entry,0.4757,2102.607,1000.21015,19.68,1.97,0.99,25.15,2.51,-4.71,-0.47,205.35,102.67,0
26,Exit short,2022-03-29 13:00,Stop Loss,0.547,1863.585,1000.372428,-20.02,-2.00,1.01,0,0.00,-19.51,-1.95,185.33,92.66,0
26,Entry short,2022-03-29 13:00,Short Entry,0.5368,1863.585,1000.372428,-20.02,-2.00,1.01,0,0.00,-19.51,-1.95,185.33,92.66,0
27,Exit short,2022-03-30 09:00,Take Profit,0.54312,1784.121,999.9998205,30.02,3.00,0.98,30.51,3.05,-8.35,-0.83,215.35,107.68,0
27,Entry short,2022-03-30 09:00,Short Entry,0.5605,1784.121,999.9998205,30.02,3.00,0.98,30.51,3.05,-8.35,-0.83,215.35,107.68,0
28,Exit short,2022-04-02 05:00,Take Profit,0.62917,1541.544,1000.924519,30.05,3.00,0.99,30.53,3.05,-4.51,-0.45,245.4,122.70,0
28,Entry short,2022-04-02 05:00,Short Entry,0.6493,1541.544,1000.924519,30.05,3.00,0.99,30.53,3.05,-4.51,-0.45,245.4,122.70,0
29,Exit long,2022-04-09 01:00,Trailing Stop,0.50052,2010.858,1000.200769,5.27,0.53,1,10.76,1.08,-6.53,-0.65,250.67,125.33,0
29,Entry long,2022-04-09 01:00,Long Entry,0.4974,2010.858,1000.200769,5.27,0.53,1,10.76,1.08,-6.53,-0.65,250.67,125.33,0
30,Exit long,2022-04-10 17:00,Stop Loss,0.49265,1992.031,1000.397968,-20.01,-2.00,0.99,6.87,0.69,-19.52,-1.95,230.65,115.33,0
30,Entry long,2022-04-10 17:00,Long Entry,0.5022,1992.031,1000.397968,-20.01,-2.00,0.99,6.87,0.69,-19.52,-1.95,230.65,115.33,0
31,Exit long,2022-04-11 05:00,Stop Loss,0.45332,2164.033,999.9996493,-19.99,-2.00,0.99,2.53,0.25,-19.5,-1.95,210.66,105.33,0
31,Entry long,2022-04-11 05:00,Long Entry,0.4621,2164.033,999.9996493,-19.99,-2.00,0.99,2.53,0.25,-19.5,-1.95,210.66,105.33,0
32,Exit long,2022-04-12 21:00,Stop Loss,0.41672,2354.048,999.9995904,-20.01,-2.00,0.99,5.62,0.56,-19.52,-1.95,190.65,95.33,0
32,Entry long,2022-04-12 21:00,Long Entry,0.4248,2354.048,999.9995904,-20.01,-2.00,0.99,5.62,0.56,-19.52,-1.95,190.65,95.33,0
33,Exit long,2022-04-18 01:00,Stop Loss,0.39828,2463.661,1000.246366,-20.01,-2.00,0.99,0,0.00,-19.52,-1.95,170.64,85.32,0
33,Entry long,2022-04-18 01:00,Long Entry,0.406,2463.661,1000.246366,-20.01,-2.00,0.99,0,0.00,-19.52,-1.95,170.64,85.32,0
34,Exit long,2022-04-18 09:00,Trailing Stop,0.39965,2562.788,999.9998776,23.21,2.32,1.01,28.72,2.87,-1.27,-0.13,193.85,96.92,0
34,Entry long,2022-04-18 09:00,Long Entry,0.3902,2562.788,999.9998776,23.21,2.32,1.01,28.72,2.87,-1.27,-0.13,193.85,96.92,0
35,Exit long,2022-06-13 13:00,Take Profit,0.16775,6142.506,999.3857262,30,3.00,1.01,30.52,3.05,-12.17,-1.22,223.85,111.93,0
35,Entry long,2022-06-13 13:00,Long Entry,0.1627,6142.506,999.3857262,30,3.00,1.01,30.52,3.05,-12.17,-1.22,223.85,111.93,0
36,Exit long,2022-06-18 21:00,Trailing Stop,0.1626,6226.65,999.99999,11.45,1.14,1.01,16.93,1.69,-0.5,-0.05,235.3,117.65,0
36,Entry long,2022-06-18 21:00,Long Entry,0.1606,6226.65,999.99999,11.45,1.14,1.01,16.93,1.69,-0.5,-0.05,235.3,117.65,0
37,Exit short,2022-06-23 13:00,Stop Loss,0.20686,4928.536,1000.492808,-20.03,-2.00,1.01,8.86,0.89,-19.52,-1.95,215.26,107.63,0
37,Entry short,2022-06-23 13:00,Short Entry,0.203,4928.536,1000.492808,-20.03,-2.00,1.01,8.86,0.89,-19.52,-1.95,215.26,107.63,0
38,Exit short,2022-06-23 21:00,Stop Loss,0.21328,4777.83,999.999819,-20.03,-2.00,1.01,0.46,0.05,-19.52,-1.95,195.24,97.62,0
38,Entry short,2022-06-23 21:00,Short Entry,0.2093,4777.83,999.999819,-20.03,-2.00,1.01,0.46,0.05,-19.52,-1.95,195.24,97.62,0
39,Exit short,2022-06-24 09:00,Stop Loss,0.21746,4683.84,999.531456,-20.03,-2.00,1.01,6.53,0.65,-19.52,-1.95,175.21,87.61,1
39,Entry short,2022-06-24 05:00,Short Entry,0.2134,4683.84,999.531456,-20.03,-2.00,1.01,6.53,0.65,-19.52,-1.95,175.21,87.61,1
40,Exit short,2022-06-24 21:00,Trailing Stop,0.2174,4543.389,1000.908597,12.18,1.22,0.99,17.67,1.76,-0.5,-0.05,187.4,93.70,0
40,Entry short,2022-06-24 21:00,Short Entry,0.2203,4543.389,1000.908597,12.18,1.22,0.99,17.67,1.76,-0.5,-0.05,187.4,93.70,0
41,Exit short,2022-06-25 09:00,Take Profit,0.21453,4514.672,999.5483808,30.03,3.00,0.98,30.52,3.05,-9.08,-0.91,217.43,108.71,0
41,Entry short,2022-06-25 09:00,Short Entry,0.2214,4514.672,999.5483808,30.03,3.00,0.98,30.52,3.05,-9.08,-0.91,217.43,108.71,0
42,Exit short,2022-06-26 13:00,Take Profit,0.21211,4568.296,999.9999944,30.03,3.00,0.98,30.52,3.05,-13.75,-1.37,247.46,123.73,0
42,Entry short,2022-06-26 13:00,Short Entry,0.2189,4568.296,999.9999944,30.03,3.00,0.98,30.52,3.05,-13.75,-1.37,247.46,123.73,0
43,Exit long,2022-07-02 05:00,Trailing Stop,0.17743,5685.048,999.9999432,7.69,0.77,1,13.14,1.31,-0.5,-0.05,255.15,127.58,0
43,Entry long,2022-07-02 05:00,Long Entry,0.1759,5685.048,999.9999432,7.69,0.77,1,13.14,1.31,-0.5,-0.05,255.15,127.58,0
44,Exit short,2022-07-09 21:00,Trailing Stop,0.19327,5117.707,1001.023489,10.93,1.09,1,16.39,1.64,-5.11,-0.51,266.08,133.04,1
44,Entry short,2022-07-09 17:00,Short Entry,0.1956,5117.707,1001.023489,10.93,1.09,1,16.39,1.64,-5.11,-0.51,266.08,133.04,1
45,Exit long,2022-07-13 05:00,Trailing Stop,0.16967,5984.44,999.40148,14.97,1.50,1.01,20.45,2.04,-1.1,-0.11,281.06,140.53,1
45,Entry long,2022-07-13 01:00,Long Entry,0.167,5984.44,999.40148,14.97,1.50,1.01,20.45,2.04,-1.1,-0.11,281.06,140.53,1
46,Exit long,2022-07-13 17:00,Take Profit,0.17115,6024.096,999.999936,30.01,3.00,1.02,30.52,3.05,-5.32,-0.53,311.06,155.53,0
46,Entry long,2022-07-13 17:00,Long Entry,0.166,6024.096,999.999936,30.01,3.00,1.02,30.52,3.05,-5.32,-0.53,311.06,155.53,0
47,Exit short,2022-07-19 01:00,Trailing Stop,0.1986,4970.178,1000.496831,12.43,1.24,0.99,17.89,1.79,-0.5,-0.05,323.49,161.74,0
47,Entry short,2022-07-19 01:00,Short Entry,0.2013,4970.178,1000.496831,12.43,1.24,0.99,17.89,1.79,-0.5,-0.05,323.49,161.74,0
48,Exit short,2022-07-19 21:00,Trailing Stop,0.20955,4739.336,999.5259624,5.4,0.54,1,10.87,1.09,-0.5,-0.05,328.89,164.45,0
48,Entry short,2022-07-19 21:00,Short Entry,0.2109,4739.336,999.5259624,5.4,0.54,1,10.87,1.09,-0.5,-0.05,328.89,164.45,0
49,Exit short,2022-07-20 05:00,Trailing Stop,0.20776,4686.035,999.5312655,24.97,2.50,0.99,30.43,3.04,-8.47,-0.85,353.87,176.93,0
49,Entry short,2022-07-20 05:00,Short Entry,0.2133,4686.035,999.5312655,24.97,2.50,0.99,30.43,3.04,-8.47,-0.85,353.87,176.93,0
50,Exit short,2022-07-30 09:00,Stop Loss,0.225,4531.037,1000.45297,-20.04,-2.00,1.01,2.67,0.27,-19.53,-1.95,333.82,166.91,0
50,Entry short,2022-07-30 09:00,Short Entry,0.2208,4531.037,1000.45297,-20.04,-2.00,1.01,2.67,0.27,-19.53,-1.95,333.82,166.91,0
51,Exit short,2022-07-30 17:00,Take Profit,0.21376,4531.037,999.5467622,30.01,3.00,0.98,30.49,3.05,-5.48,-0.55,363.83,181.92,0
51,Entry short,2022-07-30 17:00,Short Entry,0.2206,4531.037,999.5467622,30.01,3.00,0.98,30.49,3.05,-5.48,-0.55,363.83,181.92,0
52,Exit short,2022-08-09 05:00,Take Profit,0.22306,4342.162,999.5656924,30.02,3.00,0.98,30.5,3.05,-1.37,-0.14,393.85,196.93,0
52,Entry short,2022-08-09 05:00,Short Entry,0.2302,4342.162,999.5656924,30.02,3.00,0.98,30.5,3.05,-1.37,-0.14,393.85,196.93,0
53,Exit short,2022-08-11 01:00,Trailing Stop,0.23248,4221.19,999.999911,17.67,1.77,0.99,23.14,2.31,-4.72,-0.47,411.52,205.76,0
53,Entry short,2022-08-11 01:00,Short Entry,0.2369,4221.19,999.999911,17.67,1.77,0.99,23.14,2.31,-4.72,-0.47,411.52,205.76,0
54,Exit long,2022-08-21 05:00,Take Profit,0.17342,5945.303,999.9999646,30.02,3.00,1.02,30.53,3.05,-8.23,-0.82,441.54,220.77,2
54,Entry long,2022-08-20 21:00,Long Entry,0.1682,5945.303,999.9999646,30.02,3.00,1.02,30.53,3.05,-8.23,-0.82,441.54,220.77,2
55,Exit long,2022-08-27 01:00,Stop Loss,0.16176,6064.281,999.9999369,-20.03,-2.00,0.99,2.53,0.25,-19.54,-1.95,421.51,210.75,0
55,Entry long,2022-08-27 01:00,Long Entry,0.1649,6064.281,999.9999369,-20.03,-2.00,0.99,2.53,0.25,-19.54,-1.95,421.51,210.75,0
56,Exit long,2022-08-29 05:00,Trailing Stop,0.1634,6172.839,999.3826341,8.26,0.83,1,13.7,1.37,-10.99,-1.10,429.76,214.88,1
56,Entry long,2022-08-29 01:00,Long Entry,0.1619,6172.839,999.3826341,8.26,0.83,1,13.7,1.37,-10.99,-1.10,429.76,214.88,1
57,Exit short,2022-09-06 01:00,Stop Loss,0.18842,5411.255,1000.54105,-20.06,-2.00,1.01,0.58,0.06,-19.55,-1.95,409.7,204.85,0
57,Entry short,2022-09-06 01:00,Short Entry,0.1849,5411.255,1000.54105,-20.06,-2.00,1.01,0.58,0.06,-19.55,-1.95,409.7,204.85,0
58,Exit short,2022-09-06 17:00,Trailing Stop,0.18061,5440.696,999.4558552,15.82,1.58,0.99,21.26,2.13,-10.29,-1.03,425.52,212.76,0
58,Entry short,2022-09-06 17:00,Short Entry,0.1837,5440.696,999.4558552,15.82,1.58,0.99,21.26,2.13,-10.29,-1.03,425.52,212.76,0
59,Exit long,2022-09-14 09:00,Trailing Stop,0.16449,6161.429,999.9999267,12.49,1.25,1.01,17.98,1.80,-13.44,-1.34,438.01,219.01,0
59,Entry long,2022-09-14 09:00,Long Entry,0.1623,6161.429,999.9999267,12.49,1.25,1.01,17.98,1.80,-13.44,-1.34,438.01,219.01,0
60,Exit long,2022-09-14 21:00,Stop Loss,0.1596,6142.506,999.3857262,-20.03,-2.00,0.99,2.57,0.26,-19.54,-1.95,417.98,208.99,0
60,Entry long,2022-09-14 21:00,Long Entry,0.1627,6142.506,999.3857262,-20.03,-2.00,0.99,2.57,0.26,-19.54,-1.95,417.98,208.99,0
61,Exit long,2022-09-15 05:00,Stop Loss,0.15794,6211.18,999.99998,-20,-2.00,0.99,1.36,0.14,-19.51,-1.95,397.98,198.99,0
61,Entry long,2022-09-15 05:00,Long Entry,0.161,6211.18,999.99998,-20,-2.00,0.99,1.36,0.14,-19.51,-1.95,397.98,198.99,0
62,Exit long,2022-09-16 09:00,Stop Loss,0.15205,6451.612,999.99986,-20.02,-2.00,0.99,8.53,0.85,-19.53,-1.95,377.96,188.98,1
62,Entry long,2022-09-16 05:00,Long Entry,0.155,6451.612,999.99986,-20.02,-2.00,0.99,8.53,0.85,-19.53,-1.95,377.96,188.98,1
63,Exit long,2022-09-19 05:00,Trailing Stop,0.14956,6752.194,999.9999314,8.85,0.88,1,14.35,1.43,-0.5,-0.05,386.81,193.41,0
63,Entry long,2022-09-19 05:00,Long Entry,0.1481,6752.194,999.9999314,8.85,0.88,1,14.35,1.43,-0.5,-0.05,386.81,193.41,0
64,Exit long,2022-09-21 01:00,Stop Loss,0.14322,6854.009,1000.685314,-20.05,-2.00,0.99,4.3,0.43,-19.55,-1.95,366.77,183.38,0
64,Entry long,2022-09-21 01:00,Long Entry,0.146,6854.009,1000.685314,-20.05,-2.00,0.99,4.3,0.43,-19.55,-1.95,366.77,183.38,0
65,Exit long,2022-09-21 13:00,Stop Loss,0.14126,6944.444,999.999936,-20.02,-2.00,0.99,6.44,0.64,-19.53,-1.95,346.75,173.37,1
65,Entry long,2022-09-21 09:00,Long Entry,0.144,6944.444,999.999936,-20.02,-2.00,0.99,6.44,0.64,-19.53,-1.95,346.75,173.37,1
66,Exit long,2022-09-22 09:00,Take Profit,0.14785,6973.5,999.9999,30.02,3.00,1.02,30.53,3.05,-5.38,-0.54,376.77,188.38,2
66,Entry long,2022-09-22 01:00,Long Entry,0.1434,6973.5,999.9999,30.02,3.00,1.02,30.53,3.05,-5.38,-0.54,376.77,188.38,2
67,Exit short,2022-10-06 09:00,Trailing Stop,0.16171,6142.506,999.9999768,5.7,0.57,1,11.17,1.12,-10.33,-1.03,382.46,191.23,1
67,Entry short,2022-10-06 05:00,Short Entry,0.1628,6142.506,999.9999768,5.7,0.57,1,11.17,1.12,-10.33,-1.03,382.46,191.23,1
68,Exit long,2022-10-21 21:00,Trailing Stop,0.13553,7423.904,1000.742259,4.42,0.44,1,9.89,0.99,-7.18,-0.72,386.88,193.44,2
68,Entry long,2022-10-21 13:00,Long Entry,0.1348,7423.904,1000.742259,4.42,0.44,1,9.89,0.99,-7.18,-0.72,386.88,193.44,2
69,Exit short,2022-10-28 21:00,Stop Loss,0.15459,6591.957,999.9998769,-20.06,-2.01,1.01,0.16,0.02,-19.55,-1.95,366.82,183.41,0
69,Entry short,2022-10-28 21:00,Short Entry,0.1517,6591.957,999.9998769,-20.06,-2.01,1.01,0.16,0.02,-19.55,-1.95,366.82,183.41,0
70,Exit short,2022-10-29 05:00,Trailing Stop,0.15197,6468.305,1001.293614,17.31,1.73,0.99,22.79,2.27,-6.32,-0.63,384.13,192.07,0
70,Entry short,2022-10-29 05:00,Short Entry,0.1548,6468.305,1001.293614,17.31,1.73,0.99,22.79,2.27,-6.32,-0.63,384.13,192.07,0
71,Exit short,2022-10-30 09:00,Take Profit,0.15232,6365.372,1000.636478,30.08,3.00,0.99,30.56,3.05,-1.77,-0.18,414.21,207.11,0
71,Entry short,2022-10-30 09:00,Short Entry,0.1572,6365.372,1000.636478,30.08,3.00,0.99,30.56,3.05,-1.77,-0.18,414.21,207.11,0
72,Exit long,2022-11-22 21:00,Trailing Stop,0.10747,9416.195,999.999909,10.95,1.09,1.01,16.45,1.64,-9.92,-0.99,425.16,212.58,2
72,Entry long,2022-11-22 13:00,Long Entry,0.1062,9416.195,999.999909,10.95,1.09,1.01,16.45,1.64,-9.92,-0.99,425.16,212.58,2
73,Exit short,2022-12-07 01:00,Take Profit,0.11686,8298.755,1000.829853,30.05,3.00,0.99,30.54,3.05,-10.46,-1.04,455.22,227.61,2
73,Entry short,2022-12-06 17:00,Short Entry,0.1206,8298.755,1000.829853,30.05,3.00,0.99,30.54,3.05,-10.46,-1.04,455.22,227.61,2
74,Exit short,2022-12-08 21:00,Trailing Stop,0.12231,8130.081,999.999963,4.61,0.46,1,10.07,1.01,-2.94,-0.29,459.83,229.91,0
74,Entry short,2022-12-08 21:00,Short Entry,0.123,8130.081,999.999963,4.61,0.46,1,10.07,1.01,-2.94,-0.29,459.83,229.91,0
75,Exit long,2022-12-18 05:00,Stop Loss,0.108,9090.909,1000.909081,-20.08,-2.01,0.99,4.05,0.40,-19.59,-1.96,439.75,219.87,2
75,Entry long,2022-12-17 21:00,Long Entry,0.1101,9090.909,1000.909081,-20.08,-2.01,0.99,4.05,0.40,-19.59,-1.96,439.75,219.87,2
76,Exit long,2022-12-18 21:00,Stop Loss,0.10575,9276.437,999.9999086,-20.01,-2.00,0.99,8.78,0.88,-19.52,-1.95,419.74,209.87,1
76,Entry long,2022-12-18 17:00,Long Entry,0.1078,9276.437,999.9999086,-20.01,-2.00,0.99,8.78,0.88,-19.52,-1.95,419.74,209.87,1
77,Exit long,2022-12-19 05:00,Trailing Stop,0.10718,9442.87,999.055646,12.03,1.20,1.01,17.44,1.74,-1.44,-0.14,431.76,215.88,0
77,Entry long,2022-12-19 05:00,Long Entry,0.1058,9442.87,999.055646,12.03,1.20,1.01,17.44,1.74,-1.44,-0.14,431.76,215.88,0
78,Exit long,2022-12-20 01:00,Trailing Stop,0.10668,9487.666,1000.948763,10.19,1.02,1.01,15.63,1.56,-3.35,-0.33,441.95,220.98,0
78,Entry long,2022-12-20 01:00,Long Entry,0.1055,9487.666,1000.948763,10.19,1.02,1.01,15.63,1.56,-3.35,-0.33,441.95,220.98,0
79,Exit short,2023-01-07 13:00,Trailing Stop,0.11297,8733.624,999.999948,12.37,1.24,0.99,17.84,1.78,-0.5,-0.05,454.32,227.16,2
79,Entry short,2023-01-07 05:00,Short Entry,0.1145,8733.624,999.999948,12.37,1.24,0.99,17.84,1.78,-0.5,-0.05,454.32,227.16,2
80,Exit short,2023-01-12 05:00,Trailing Stop,0.12272,8000,999.2,16.45,1.65,0.99,21.9,2.19,-1.3,-0.13,470.77,235.39,0
80,Entry short,2023-01-12 05:00,Short Entry,0.1249,8000,999.2,16.45,1.65,0.99,21.9,2.19,-1.3,-0.13,470.77,235.39,0
81,Exit short,2023-01-13 09:00,Trailing Stop,0.12744,7727.975,1000.772763,14.93,1.49,0.99,20.37,2.03,-15.96,-1.59,485.7,242.85,2
81,Entry short,2023-01-13 01:00,Short Entry,0.1295,7727.975,1000.772763,14.93,1.49,0.99,20.37,2.03,-15.96,-1.59,485.7,242.85,2
82,Exit short,2023-01-17 13:00,Trailing Stop,0.14322,6906.077,999.3093419,9.23,0.92,0.99,14.69,1.47,-2.57,-0.26,494.93,247.46,0
82,Entry short,2023-01-17 13:00,Short Entry,0.1447,6906.077,999.3093419,9.23,0.92,0.99,14.69,1.47,-2.57,-0.26,494.93,247.46,0
83,Exit short,2023-01-21 17:00,Stop Loss,0.14664,6949.27,999.999953,-20.05,-2.00,1.01,5.06,0.51,-19.54,-1.95,474.88,237.44,2
83,Entry short,2023-01-21 09:00,Short Entry,0.1439,6949.27,999.999953,-20.05,-2.00,1.01,5.06,0.51,-19.54,-1.95,474.88,237.44,2
84,Exit short,2023-01-22 21:00,Stop Loss,0.15204,6706.908,1000.670674,-20.06,-2.00,1.01,0.84,0.08,-19.55,-1.95,454.82,227.41,0
84,Entry short,2023-01-22 21:00,Short Entry,0.1492,6706.908,1000.670674,-20.06,-2.00,1.01,0.84,0.08,-19.55,-1.95,454.82,227.41,0
85,Exit short,2023-01-23 13:00,Trailing Stop,0.15035,6600.66,999.99999,6.59,0.66,1,12.04,1.20,-11.06,-1.11,461.41,230.71,0
85,Entry short,2023-01-23 13:00,Short Entry,0.1515,6600.66,999.99999,6.59,0.66,1,12.04,1.20,-11.06,-1.11,461.41,230.71,0
86,Exit short,2023-01-24 05:00,Trailing Stop,0.15307,6480.881,999.9999383,6.98,0.70,1,12.46,1.25,-6.33,-0.63,468.39,234.19,0
