Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
21,Entry short,2022-03-24 17:00,Short Entry,3107.25,0.3218,999.91305,-20.01,-2.00,1.01,6.58,0.66,-19.5,-1.95,21.51,10.75,3
22,Exit short,2022-03-25 13:00,Trailing Stop,3106.2,0.3204,999.734508,3.51,0.35,1,14,1.40,-6.38,-0.64,25.02,12.51,0
22,Entry short,2022-03-25 13:00,Short Entry,3120.27,0.3204,999.734508,3.51,0.35,1,14,1.40,-6.38,-0.64,25.02,12.51,0
23,Exit short,2022-03-29 13:00,Trailing Stop,3401.15,0.294,999.95868,-0.98,-0.10,1,9.52,0.95,-0.5,-0.05,24.04,12.02,0
23,Entry short,2022-03-29 13:00,Short Entry,3401.22,0.294,999.95868,-0.98,-0.10,1,9.52,0.95,-0.5,-0.05,24.04,12.02,0
24,Exit short,2022-04-01 21:00,Stop Loss,3519.97,0.2894,999.683102,-20.01,-2.00,1.01,4.13,0.41,-19.5,-1.95,4.03,2.02,0
24,Entry short,2022-04-01 21:00,Short Entry,3454.33,0.2894,999.683102,-20.01,-2.00,1.01,4.13,0.41,-19.5,-1.95,4.03,2.02,0
25,Exit short,2022-04-02 21:00,Trailing Stop,3446.49,0.289,999.93133,2.9,0.29,1,13.39,1.34,-8.14,-0.81,6.93,3.46,2
25,Entry short,2022-04-02 13:00,Short Entry,3459.97,0.289,999.93133,2.9,0.29,1,13.39,1.34,-8.14,-0.81,6.93,3.46,2
26,Exit short,2022-04-03 17:00,Stop Loss,3549.86,0.287,999.81329,-20.01,-2.00,1.01,1.51,0.15,-19.5,-1.95,-13.08,-6.54,2
26,Entry short,2022-04-03 09:00,Short Entry,3483.67,0.287,999.81329,-20.01,-2.00,1.01,1.51,0.15,-19.5,-1.95,-13.08,-6.54,2
27,Exit short,2022-04-04 09:00,Trailing Stop,3482.46,0.2866,999.655068,0.58,0.06,1,11.08,1.11,-6.88,-0.69,-12.49,-6.25,2
27,Entry short,2022-04-04 01:00,Short Entry,3487.98,0.2866,999.655068,0.58,0.06,1,11.08,1.11,-6.88,-0.69,-12.49,-6.25,2
28,Exit short,2022-04-05 13:00,Trailing Stop,3472.19,0.2839,999.966775,13.22,1.32,0.99,23.71,2.37,-9.79,-0.98,0.73,0.36,1
28,Entry short,2022-04-05 09:00,Short Entry,3522.25,0.2839,999.966775,13.22,1.32,0.99,23.71,2.37,-9.79,-0.98,0.73,0.36,1
29,Exit long,2022-04-11 17:00,Stop Loss,2945.84,0.333,999.9657,-19.99,-2.00,0.99,4.55,0.45,-19.5,-1.95,-19.27,-9.63,0
29,Entry long,2022-04-11 17:00,Long Entry,3002.9,0.333,999.9657,-19.99,-2.00,0.99,4.55,0.45,-19.5,-1.95,-19.27,-9.63,0
30,Exit long,2022-04-12 09:00,Take Profit,3074.06,0.3353,999.737186,29.98,3.00,1.02,30.5,3.05,-4.75,-0.48,10.71,5.36,2
30,Entry long,2022-04-12 01:00,Long Entry,2981.62,0.3353,999.737186,29.98,3.00,1.02,30.5,3.05,-4.75,-0.48,10.71,5.36,2
31,Exit long,2022-04-13 05:00,Trailing Stop,3038.35,0.3304,999.892824,2.98,0.30,1,13.48,1.35,-7.81,-0.78,13.69,6.85,2
31,Entry long,2022-04-12 21:00,Long Entry,3026.31,0.3304,999.892824,2.98,0.30,1,13.48,1.35,-7.81,-0.78,13.69,6.85,2
32,Exit long,2022-04-18 09:00,Trailing Stop,2922.43,0.3436,999.728252,3.42,0.34,1,13.91,1.39,-2.77,-0.28,17.11,8.55,0
32,Entry long,2022-04-18 09:00,Long Entry,2909.57,0.3436,999.728252,3.42,0.34,1,13.91,1.39,-2.77,-0.28,17.11,8.55,0
33,Exit long,2022-04-27 05:00,Trailing Stop,2860.54,0.3528,999.933984,8.26,0.83,1,18.76,1.88,-2.19,-0.22,25.37,12.68,1
33,Entry long,2022-04-27 01:00,Long Entry,2834.28,0.3528,999.933984,8.26,0.83,1,18.76,1.88,-2.19,-0.22,25.37,12.68,1
34,Exit long,2022-04-30 17:00,Stop Loss,2761.88,0.3551,999.741438,-19.99,-2.00,0.99,8.61,0.86,-19.5,-1.95,5.38,2.69,5
34,Entry long,2022-04-29 21:00,Long Entry,2815.38,0.3551,999.741438,-19.99,-2.00,0.99,8.61,0.86,-19.5,-1.95,5.38,2.69,5
35,Exit long,2022-05-01 13:00,Trailing Stop,2802.52,0.3603,999.731616,9.01,0.90,1,19.51,1.95,-9.08,-0.91,14.39,7.20,3
35,Entry long,2022-05-01 01:00,Long Entry,2774.72,0.3603,999.731616,9.01,0.90,1,19.51,1.95,-9.08,-0.91,14.39,7.20,3
36,Exit long,2022-05-07 17:00,Stop Loss,2635.99,0.3721,999.851305,-19.99,-2.00,0.99,8.82,0.88,-19.5,-1.95,-5.6,-2.80,7
36,Entry long,2022-05-06 13:00,Long Entry,2687.05,0.3721,999.851305,-19.99,-2.00,0.99,8.82,0.88,-19.5,-1.95,-5.6,-2.80,7
37,Exit long,2022-05-08 17:00,Stop Loss,2512.29,0.3904,999.79488,-19.99,-2.00,0.99,0.73,0.07,-19.5,-1.95,-25.59,-12.79,0
37,Entry long,2022-05-08 17:00,Long Entry,2560.95,0.3904,999.79488,-19.99,-2.00,0.99,0.73,0.07,-19.5,-1.95,-25.59,-12.79,0
38,Exit long,2022-05-12 09:00,Stop Loss,1912.26,0.513,999.9909,-19.99,-2.00,0.99,0,0.00,-19.5,-1.95,-45.58,-22.79,0
38,Entry long,2022-05-12 09:00,Long Entry,1949.3,0.513,999.9909,-19.99,-2.00,0.99,0,0.00,-19.5,-1.95,-45.58,-22.79,0
39,Exit long,2022-05-27 09:00,Trailing Stop,1804.15,0.5648,999.955808,18.02,1.80,1.01,28.53,2.85,-9.25,-0.93,-27.56,-13.78,0
39,Entry long,2022-05-27 09:00,Long Entry,1770.46,0.5648,999.955808,18.02,1.80,1.01,28.53,2.85,-9.25,-0.93,-27.56,-13.78,0
40,Exit long,2022-06-12 05:00,Trailing Stop,1472.26,0.6801,999.95103,0.33,0.03,1,10.83,1.08,-0.5,-0.05,-27.23,-13.61,0
40,Entry long,2022-06-12 05:00,Long Entry,1470.3,0.6801,999.95103,0.33,0.03,1,10.83,1.08,-0.5,-0.05,-27.23,-13.61,0
41,Exit long,2022-06-13 13:00,Take Profit,1267.42,0.8135,1000.043685,29.99,3.00,1.02,30.5,3.05,-17.62,-1.76,2.76,1.38,0
41,Entry long,2022-06-13 13:00,Long Entry,1229.31,0.8135,1000.043685,29.99,3.00,1.02,30.5,3.05,-17.62,-1.76,2.76,1.38,0
42,Exit long,2022-06-14 05:00,Stop Loss,1216.66,0.8063,999.997449,-19.99,-2.00,0.99,2.13,0.21,-19.5,-1.95,-17.24,-8.62,0
42,Entry long,2022-06-14 05:00,Long Entry,1240.23,0.8063,999.997449,-19.99,-2.00,0.99,2.13,0.21,-19.5,-1.95,-17.24,-8.62,0
43,Exit long,2022-06-15 09:00,Stop Loss,1098.21,0.8932,999.928468,-20,-2.00,0.99,0,0.00,-19.51,-1.95,-37.23,-18.62,0
43,Entry long,2022-06-15 09:00,Long Entry,1119.49,0.8932,999.928468,-20,-2.00,0.99,0,0.00,-19.51,-1.95,-37.23,-18.62,0
44,Exit long,2022-06-17 01:00,Take Profit,1104.1,0.9337,999.89933,29.98,3.00,1.02,30.5,3.05,-3.99,-0.40,-7.25,-3.62,0
44,Entry long,2022-06-17 01:00,Long Entry,1070.9,0.9337,999.89933,29.98,3.00,1.02,30.5,3.05,-3.99,-0.40,-7.25,-3.62,0
45,Exit long,2022-06-18 13:00,Stop Loss,985.38,0.9955,999.949885,-19.99,-2.00,0.99,3.11,0.31,-19.5,-1.95,-27.24,-13.62,1
45,Entry long,2022-06-18 09:00,Long Entry,1004.47,0.9955,999.949885,-19.99,-2.00,0.99,3.11,0.31,-19.5,-1.95,-27.24,-13.62,1
46,Exit long,2022-06-18 21:00,Trailing Stop,999.14,1.0059,999.955131,4.08,0.41,1,14.58,1.46,-0.5,-0.05,-23.17,-11.58,0
46,Entry long,2022-06-18 21:00,Long Entry,994.09,1.0059,999.955131,4.08,0.41,1,14.58,1.46,-0.5,-0.05,-23.17,-11.58,0
47,Exit short,2022-06-26 05:00,Stop Loss,1255.98,0.8113,999.975928,-20.01,-2.00,1.01,0.34,0.03,-19.5,-1.95,-43.18,-21.59,1
47,Entry short,2022-06-26 01:00,Short Entry,1232.56,0.8113,999.975928,-20.01,-2.00,1.01,0.34,0.03,-19.5,-1.95,-43.18,-21.59,1
48,Exit short,2022-06-26 13:00,Trailing Stop,1221.42,0.8179,999.940003,-0.06,-0.01,1,10.44,1.04,-8.72,-0.87,-43.24,-21.62,0
48,Entry short,2022-06-26 13:00,Short Entry,1222.57,0.8179,999.940003,-0.06,-0.01,1,10.44,1.04,-8.72,-0.87,-43.24,-21.62,0
49,Exit short,2022-07-07 01:00,Trailing Stop,1174.68,0.8503,999.901782,0.07,0.01,1,10.56,1.06,-2.2,-0.22,-43.16,-21.58,0
49,Entry short,2022-07-07 01:00,Short Entry,1175.94,0.8503,999.901782,0.07,0.01,1,10.56,1.06,-2.2,-0.22,-43.16,-21.58,0
50,Exit short,2022-07-08 05:00,Trailing Stop,1216.48,0.8059,999.984897,18.63,1.86,0.99,29.12,2.91,-3.41,-0.34,-24.53,-12.27,0
50,Entry short,2022-07-08 05:00,Short Entry,1240.83,0.8059,999.984897,18.63,1.86,0.99,29.12,2.91,-3.41,-0.34,-24.53,-12.27,0
51,Exit long,2022-07-13 05:00,Take Profit,1084.23,0.9509,999.985458,29.99,3.00,1.02,30.51,3.05,-3.63,-0.36,5.46,2.73,1
51,Entry long,2022-07-13 01:00,Long Entry,1051.62,0.9509,999.985458,29.99,3.00,1.02,30.51,3.05,-3.63,-0.36,5.46,2.73,1
52,Exit short,2022-07-17 05:00,Trailing Stop,1350.12,0.7392,999.871488,0.86,0.09,1,11.36,1.14,-18.29,-1.83,6.33,3.16,1
52,Entry short,2022-07-17 01:00,Short Entry,1352.64,0.7392,999.871488,0.86,0.09,1,11.36,1.14,-18.29,-1.83,6.33,3.16,1
53,Exit short,2022-07-17 13:00,Stop Loss,1376.66,0.7401,999.867699,-20.01,-2.00,1.01,0,0.00,-19.5,-1.95,-13.68,-6.84,0
53,Entry short,2022-07-17 13:00,Short Entry,1350.99,0.7401,999.867699,-20.01,-2.00,1.01,0,0.00,-19.5,-1.95,-13.68,-6.84,0
54,Exit short,2022-07-19 01:00,Trailing Stop,1507.72,0.6597,999.861111,4.22,0.42,1,14.71,1.47,-0.5,-0.05,-9.46,-4.73,0
54,Entry short,2022-07-19 01:00,Short Entry,1515.63,0.6597,999.861111,4.22,0.42,1,14.71,1.47,-0.5,-0.05,-9.46,-4.73,0
55,Exit short,2022-07-20 13:00,Take Profit,1546.35,0.6266,999.947078,30.02,3.00,0.98,30.5,3.05,-1.11,-0.11,20.56,10.28,0
55,Entry short,2022-07-20 13:00,Short Entry,1595.83,0.6266,999.947078,30.02,3.00,0.98,30.5,3.05,-1.11,-0.11,20.56,10.28,0
56,Exit short,2022-07-22 13:00,Take Profit,1525.3,0.6352,999.86832,30.01,3.00,0.98,30.5,3.05,-12.16,-1.22,50.57,25.29,0
56,Entry short,2022-07-22 13:00,Short Entry,1574.1,0.6352,999.86832,30.01,3.00,0.98,30.5,3.05,-12.16,-1.22,50.57,25.29,0
57,Exit short,2022-07-28 05:00,Trailing Stop,1616.19,0.6177,999.883344,0.56,0.06,1,11.06,1.11,-0.5,-0.05,51.14,25.57,0
57,Entry short,2022-07-28 05:00,Short Entry,1618.72,0.6177,999.883344,0.56,0.06,1,11.06,1.11,-0.5,-0.05,51.14,25.57,0
58,Exit short,2022-07-28 17:00,Stop Loss,1758.68,0.5794,999.974872,-20.01,-2.00,1.01,8.12,0.81,-19.5,-1.95,31.12,15.56,0
58,Entry short,2022-07-28 17:00,Short Entry,1725.88,0.5794,999.974872,-20.01,-2.00,1.01,8.12,0.81,-19.5,-1.95,31.12,15.56,0
59,Exit short,2022-07-30 17:00,Trailing Stop,1687.91,0.5912,999.867,0.98,0.10,1,11.47,1.15,-10.58,-1.06,32.1,16.05,0
59,Entry short,2022-07-30 17:00,Short Entry,1691.25,0.5912,999.867,0.98,0.10,1,11.47,1.15,-10.58,-1.06,32.1,16.05,0
60,Exit short,2022-08-06 09:00,Trailing Stop,1720.59,0.5764,999.984832,7.24,0.72,1,17.73,1.77,-2.58,-0.26,39.34,19.67,2
60,Entry short,2022-08-06 01:00,Short Entry,1734.88,0.5764,999.984832,7.24,0.72,1,17.73,1.77,-2.58,-0.26,39.34,19.67,2
61,Exit short,2022-08-10 17:00,Stop Loss,1852.68,0.55,999.9715,-20.01,-2.00,1.01,0,0.00,-19.5,-1.95,19.33,9.66,0
61,Entry short,2022-08-10 17:00,Short Entry,1818.13,0.55,999.9715,-20.01,-2.00,1.01,0,0.00,-19.5,-1.95,19.33,9.66,0
62,Exit short,2022-08-11 05:00,Stop Loss,1913.4,0.5325,999.8859,-20.01,-2.00,1.01,2.26,0.23,-19.5,-1.95,-0.68,-0.34,0
62,Entry short,2022-08-11 05:00,Short Entry,1877.72,0.5325,999.8859,-20.01,-2.00,1.01,2.26,0.23,-19.5,-1.95,-0.68,-0.34,0
63,Exit short,2022-08-11 21:00,Trailing Stop,1874.93,0.5293,999.969439,6.57,0.66,1,17.07,1.71,-10.06,-1.01,5.89,2.95,2
63,Entry short,2022-08-11 13:00,Short Entry,1889.23,0.5293,999.969439,6.57,0.66,1,17.07,1.71,-10.06,-1.01,5.89,2.95,2
64,Exit short,2022-08-12 09:00,Trailing Stop,1870.87,0.5297,999.994145,8,0.80,1,18.49,1.85,-8.59,-0.86,13.89,6.95,1
64,Entry short,2022-08-12 05:00,Short Entry,1887.85,0.5297,999.994145,8,0.80,1,18.49,1.85,-8.59,-0.86,13.89,6.95,1
65,Exit short,2022-08-14 13:00,Take Profit,1927.28,0.5027,999.840138,30.01,3.00,0.98,30.5,3.05,-1.2,-0.12,43.9,21.95,1
65,Entry short,2022-08-14 09:00,Short Entry,1988.94,0.5027,999.840138,30.01,3.00,0.98,30.5,3.05,-1.2,-0.12,43.9,21.95,1
66,Exit long,2022-08-20 21:00,Trailing Stop,1587.6,0.6349,999.916708,7.05,0.70,1,17.54,1.75,-2.23,-0.22,50.95,25.47,0
66,Entry long,2022-08-20 21:00,Long Entry,1574.92,0.6349,999.916708,7.05,0.70,1,17.54,1.75,-2.23,-0.22,50.95,25.47,0
67,Exit long,2022-08-22 13:00,Trailing Stop,1584.98,0.638,999.86722,10.34,1.03,1.01,20.85,2.08,-12.85,-1.28,61.29,30.65,1
67,Entry long,2022-08-22 09:00,Long Entry,1567.19,0.638,999.86722,10.34,1.03,1.01,20.85,2.08,-12.85,-1.28,61.29,30.65,1
68,Exit long,2022-08-27 09:00,Stop Loss,1478.35,0.6635,999.887865,-19.99,-2.00,0.99,2.41,0.24,-19.5,-1.95,41.3,20.65,1
68,Entry long,2022-08-27 05:00,Long Entry,1506.99,0.6635,999.887865,-19.99,-2.00,0.99,2.41,0.24,-19.5,-1.95,41.3,20.65,1
69,Exit long,2022-08-27 17:00,Trailing Stop,1484.1,0.6764,999.908592,2.93,0.29,1,13.43,1.34,-0.5,-0.05,44.24,22.12,0
69,Entry long,2022-08-27 17:00,Long Entry,1478.28,0.6764,999.908592,2.93,0.29,1,13.43,1.34,-0.5,-0.05,44.24,22.12,0
70,Exit long,2022-08-29 09:00,Take Profit,1500.68,0.687,999.96285,29.99,3.00,1.02,30.5,3.05,-12.71,-1.27,74.22,37.11,2
70,Entry long,2022-08-29 01:00,Long Entry,1455.55,0.687,999.96285,29.99,3.00,1.02,30.5,3.05,-12.71,-1.27,74.22,37.11,2
71,Exit short,2022-09-09 09:00,Stop Loss,1731.63,0.5884,999.891656,-20.01,-2.00,1.01,0.38,0.04,-19.5,-1.95,54.22,27.11,0
71,Entry short,2022-09-09 09:00,Short Entry,1699.34,0.5884,999.891656,-20.01,-2.00,1.01,0.38,0.04,-19.5,-1.95,54.22,27.11,0
72,Exit short,2022-09-10 17:00,Stop Loss,1750.13,0.5822,999.922678,-20.01,-2.00,1.01,6.77,0.68,-19.5,-1.95,34.2,17.10,5
72,Entry short,2022-09-09 21:00,Short Entry,1717.49,0.5822,999.922678,-20.01,-2.00,1.01,6.77,0.68,-19.5,-1.95,34.2,17.10,5
73,Exit short,2022-09-11 01:00,Trailing Stop,1759.49,0.5683,999.946582,-0.97,-0.10,1,9.52,0.95,-5.02,-0.50,33.23,16.62,0
73,Entry short,2022-09-11 01:00,Short Entry,1759.54,0.5683,999.946582,-0.97,-0.10,1,9.52,0.95,-5.02,-0.50,33.23,16.62,0
74,Exit long,2022-09-15 17:00,Stop Loss,1468.22,0.6681,999.918546,-19.99,-2.00,0.99,7.76,0.78,-19.5,-1.95,13.24,6.62,0
74,Entry long,2022-09-15 17:00,Long Entry,1496.66,0.6681,999.918546,-19.99,-2.00,0.99,7.76,0.78,-19.5,-1.95,13.24,6.62,0
75,Exit long,2022-09-16 05:00,Stop Loss,1444.63,0.679,999.90219,-19.99,-2.00,0.99,5.94,0.59,-19.5,-1.95,-6.75,-3.37,1
75,Entry long,2022-09-16 01:00,Long Entry,1472.61,0.679,999.90219,-19.99,-2.00,0.99,5.94,0.59,-19.5,-1.95,-6.75,-3.37,1
76,Exit long,2022-09-16 09:00,Trailing Stop,1463.65,0.6941,999.864932,15.05,1.50,1.01,25.55,2.55,0,0.00,8.3,4.15,1
76,Entry long,2022-09-16 05:00,Long Entry,1440.52,0.6941,999.864932,15.05,1.50,1.01,25.55,2.55,0,0.00,8.3,4.15,1
77,Exit long,2022-09-17 17:00,Trailing Stop,1460.72,0.6928,999.959808,11.02,1.10,1.01,21.52,2.15,-2.02,-0.20,19.32,9.66,1
77,Entry long,2022-09-17 13:00,Long Entry,1443.36,0.6928,999.959808,11.02,1.10,1.01,21.52,2.15,-2.02,-0.20,19.32,9.66,1
78,Exit long,2022-09-22 05:00,Take Profit,1301.13,0.7923,999.8826,29.99,3.00,1.02,30.5,3.05,-7.46,-0.75,49.31,24.65,1
78,Entry long,2022-09-22 01:00,Long Entry,1262,0.7923,999.8826,29.99,3.00,1.02,30.5,3.05,-7.46,-0.75,49.31,24.65,1
79,Exit long,2022-10-13 17:00,Take Profit,1295.17,0.796,999.95112,29.99,3.00,1.02,30.5,3.05,-5.18,-0.52,79.3,39.65,1
79,Entry long,2022-10-13 13:00,Long Entry,1256.22,0.796,999.95112,29.99,3.00,1.02,30.5,3.05,-5.18,-0.52,79.3,39.65,1
80,Exit short,2022-10-26 17:00,Trailing Stop,1557.63,0.6394,999.976842,3.03,0.30,1,13.52,1.35,-13.96,-1.40,82.33,41.16,0
80,Entry short,2022-10-26 17:00,Short Entry,1563.93,0.6394,999.976842,3.03,0.30,1,13.52,1.35,-13.96,-1.40,82.33,41.16,0
81,Exit short,2022-10-29 17:00,Trailing Stop,1618.22,0.6162,999.975522,1.83,0.18,1,12.32,1.23,-6,-0.60,84.16,42.08,0
81,Entry short,2022-10-29 17:00,Short Entry,1622.81,0.6162,999.975522,1.83,0.18,1,12.32,1.23,-6,-0.60,84.16,42.08,0
82,Exit short,2022-11-05 13:00,Trailing Stop,1639.22,0.6082,999.929456,1.96,0.20,1,12.45,1.24,-14.32,-1.43,86.11,43.06,4
82,Entry short,2022-11-04 21:00,Short Entry,1644.08,0.6082,999.929456,1.96,0.20,1,12.45,1.24,-14.32,-1.43,86.11,43.06,4
83,Exit long,2022-11-10 01:00,Trailing Stop,1194.19,0.8528,999.916528,17.48,1.75,1.01,27.98,2.80,-13.2,-1.32,103.59,51.80,0
83,Entry long,2022-11-10 01:00,Long Entry,1172.51,0.8528,999.916528,17.48,1.75,1.01,27.98,2.80,-13.2,-1.32,103.59,51.80,0
84,Exit long,2022-11-22 21:00,Take Profit,1169.96,0.8812,999.968136,29.99,3.00,1.02,30.5,3.05,-18.77,-1.88,133.58,66.79,2
84,Entry long,2022-11-22 13:00,Long Entry,1134.78,0.8812,999.968136,29.99,3.00,1.02,30.5,3.05,-18.77,-1.88,133.58,66.79,2
85,Exit short,2022-12-03 09:00,Trailing Stop,1271.35,0.7781,999.912967,9.68,0.97,0.99,20.17,2.02,-3.95,-0.39,143.26,71.63,2
85,Entry short,2022-12-03 01:00,Short Entry,1285.07,0.7781,999.912967,9.68,0.97,0.99,20.17,2.02,-3.95,-0.39,143.26,71.63,2
86,Exit short,2022-12-05 13:00,Take Profit,1254.36,0.7725,999.993525,30.02,3.00,0.98,30.5,3.05,-0.6,-0.06,173.27,86.64,1
86,Entry short,2022-12-05 09:00,Short Entry,1294.49,0.7725,999.993525,30.02,3.00,0.98,30.5,3.05,-0.6,-0.06,173.27,86.64,1
87,Exit long,2022-12-31 01:00,Trailing Stop,1191.1,0.8399,999.90095,-0.5,-0.05,1,10,1.00,-9.32,-0.93,172.78,86.39,4
87,Entry long,2022-12-30 09:00,Long Entry,1190.5,0.8399,999.90095,-0.5,-0.05,1,10,1.00,-9.32,-0.93,172.78,86.39,4
88,Exit short,2023-01-06 09:00,Trailing Stop,1245.52,0.7983,999.942597,4.65,0.46,1,15.14,1.51,-5.6,-0.56,177.42,88.71,8
88,Entry short,2023-01-05 01:00,Short Entry,1252.59,0.7983,999.942597,4.65,0.46,1,15.14,1.51,-5.6,-0.56,177.42,88.71,8
89,Exit short,2023-01-08 17:00,Stop Loss,1292.65,0.7883,999.990082,-20.02,-2.00,1.01,9.15,0.91,-19.51,-1.95,157.41,78.70,11
89,Entry short,2023-01-06 21:00,Short Entry,1268.54,0.7883,999.990082,-20.02,-2.00,1.01,9.15,0.91,-19.51,-1.95,157.41,78.70,11
90,Exit short,2023-01-11 13:00,Trailing Stop,1332.87,0.7488,999.865152,0.81,0.08,1,11.31,1.13,-5.23,-0.52,158.22,79.11,4
90,Entry short,2023-01-10 21:00,Short Entry,1335.29,0.7488,999.865152,0.81,0.08,1,11.31,1.13,-5.23,-0.52,158.22,79.11,4
91,Exit short,2023-01-12 09:00,Trailing Stop,1371.98,0.7149,999.952077,18.13,1.81,0.99,28.62,2.86,-9.04,-0.90,176.36,88.18,1
91,Entry short,2023-01-12 05:00,Short Entry,1398.73,0.7149,999.952077,18.13,1.81,0.99,28.62,2.86,-9.04,-0.90,176.36,88.18,1
92,Exit short,2023-01-13 01:00,Trailing Stop,1414.85,0.7062,999.87327,-0.29,-0.03,1,10.2,1.02,-2.33,-0.23,176.06,88.03,1
92,Entry short,2023-01-12 21:00,Short Entry,1415.85,0.7062,999.87327,-0.29,-0.03,1,10.2,1.02,-2.33,-0.23,176.06,88.03,1
93,Exit short,2023-01-16 05:00,Trailing Stop,1535.66,0.6382,999.989198,18.94,1.89,0.99,29.43,2.94,-0.72,-0.07,195,97.50,0
93,Entry short,2023-01-16 05:00,Short Entry,1566.89,0.6382,999.989198,18.94,1.89,0.99,29.43,2.94,-0.72,-0.07,195,97.50,0
94,Exit short,2023-01-16 21:00,Trailing Stop,1555.77,0.634,999.9765,12.63,1.26,0.99,23.12,2.31,-4.11,-0.41,207.63,103.81,0
94,Entry short,2023-01-16 21:00,Short Entry,1577.25,0.634,999.9765,12.63,1.26,0.99,23.12,2.31,-4.11,-0.41,207.63,103.81,0
95,Exit short,2023-01-21 05:00,Stop Loss,1681.12,0.6061,999.925597,-20.01,-2.00,1.01,2.04,0.20,-19.5,-1.95,187.62,93.81,1
95,Entry short,2023-01-21 01:00,Short Entry,1649.77,0.6061,999.925597,-20.01,-2.00,1.01,2.04,0.20,-19.5,-1.95,187.62,93.81,1
96,Exit short,2023-01-21 21:00,Trailing Stop,1619.66,0.6143,999.853109,3.9,0.39,1,14.39,1.44,-6.47,-0.65,191.52,95.76,0
96,Entry short,2023-01-21 21:00,Short Entry,1627.63,0.6143,999.853109,3.9,0.39,1,14.39,1.44,-6.47,-0.65,191.52,95.76,0
97,Exit long,2023-01-25 17:00,Take Profit,1609.41,0.6406,999.983006,29.99,3.00,1.02,30.51,3.05,-0.5,-0.05,221.51,110.75,0
97,Entry long,2023-01-25 17:00,Long Entry,1561.01,0.6406,999.983006,29.99,3.00,1.02,30.51,3.05,-0.5,-0.05,221.51,110.75,0
98,Exit short,2023-02-02 17:00,Trailing Stop,1641.75,0.5969,999.92688,18.98,1.90,0.99,29.46,2.95,-7.69,-0.77,240.48,120.24,0
98,Entry short,2023-02-02 17:00,Short Entry,1675.2,0.5969,999.92688,18.98,1.90,0.99,29.46,2.95,-7.69,-0.77,240.48,120.24,0
99,Exit short,2023-02-05 05:00,Trailing Stop,1673.26,0.5966,999.997056,0.73,0.07,1,11.23,1.12,-9.74,-0.97,241.21,120.61,3
99,Entry short,2023-02-04 17:00,Short Entry,1676.16,0.5966,999.997056,0.73,0.07,1,11.23,1.12,-9.74,-0.97,241.21,120.61,3
100,Exit long,2023-02-12 09:00,Trailing Stop,1527.63,0.6579,999.902736,4.12,0.41,1,14.62,1.46,-11.69,-1.17,245.34,122.67,8
100,Entry long,2023-02-11 01:00,Long Entry,1519.84,0.6579,999.902736,4.12,0.41,1,14.62,1.46,-11.69,-1.17,245.34,122.67,8
101,Exit long,2023-02-13 21:00,Trailing Stop,1494.94,0.671,999.89065,2.21,0.22,1,12.71,1.27,-6.44,-0.64,247.55,123.77,1
101,Entry long,2023-02-13 17:00,Long Entry,1490.15,0.671,999.89065,2.21,0.22,1,12.71,1.27,-6.44,-0.64,247.55,123.77,1
102,Exit long,2023-02-25 13:00,Stop Loss,1579.49,0.621,999.86589,-19.99,-2.00,0.99,7.46,0.75,-19.5,-1.95,227.56,113.78,5
102,Entry long,2023-02-24 17:00,Long Entry,1610.09,0.621,999.86589,-19.99,-2.00,0.99,7.46,0.75,-19.5,-1.95,227.56,113.78,5
103,Exit long,2023-02-26 13:00,Trailing Stop,1599.14,0.6275,999.984,2.47,0.25,1,12.97,1.30,-5.05,-0.50,230.03,115.02,4
103,Entry long,2023-02-25 21:00,Long Entry,1593.6,0.6275,999.984,2.47,0.25,1,12.97,1.30,-5.05,-0.50,230.03,115.02,4
104,Exit long,2023-03-04 21:00,Trailing Stop,1572.41,0.6381,999.909081,2.44,0.24,1,12.94,1.29,-13.91,-1.39,232.47,116.24,10
104,Entry long,2023-03-03 05:00,Long Entry,1567.01,0.6381,999.909081,2.44,0.24,1,12.94,1.29,-13.91,-1.39,232.47,116.24,10
105,Exit long,2023-03-08 17:00,Stop Loss,1531.63,0.6404,999.85652,-19.99,-2.00,0.99,5.07,0.51,-19.5,-1.95,212.48,106.24,5
105,Entry long,2023-03-07 21:00,Long Entry,1561.3,0.6404,999.85652,-19.99,-2.00,0.99,5.07,0.51,-19.5,-1.95,212.48,106.24,5
106,Exit short,2023-03-18 13:00,Trailing Stop,1792.47,0.5515,999.95774,10.42,1.04,0.99,20.91,2.09,-18.69,-1.87,222.9,111.45,1
106,Entry short,2023-03-18 09:00,Short Entry,1813.16,0.5515,999.95774,10.42,1.04,0.99,20.91,2.09,-18.69,-1.87,222.9,111.45,1
107,Exit short,2023-03-20 01:00,Trailing Stop,1751.99,0.5618,999.992764,14.73,1.47,0.99,25.22,2.52,-3.31,-0.33,237.63,118.82,1
107,Entry short,2023-03-19 21:00,Short Entry,1779.98,0.5618,999.992764,14.73,1.47,0.99,25.22,2.52,-3.31,-0.33,237.63,118.82,1
108,Exit short,2023-03-24 05:00,Take Profit,1763.64,0.5494,999.946458,30.02,3.00,0.98,30.5,3.05,-0.99,-0.10,267.65,133.83,3
