Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
98,Exit long,2023-03-08 09:00,Stop Loss,0.14352,6835.269,999.9998547,-19.99,-2.00,0.99,1.55,0.15,-19.5,-1.95,338.83,169.42,0
98,Entry long,2023-03-08 09:00,Long Entry,0.1463,6835.269,999.9998547,-19.99,-2.00,0.99,1.55,0.15,-19.5,-1.95,338.83,169.42,0
99,Exit long,2023-03-09 09:00,Trailing Stop,0.14576,6930.006,999.9998658,9.11,0.91,1.01,19.6,1.96,-9.51,-0.95,347.94,173.97,2
99,Entry long,2023-03-09 01:00,Long Entry,0.1443,6930.006,999.9998658,9.11,0.91,1.01,19.6,1.96,-9.51,-0.95,347.94,173.97,2
100,Exit long,2023-03-10 05:00,Stop Loss,0.13214,7418.397,999.2580759,-19.98,-2.00,0.99,0.24,0.02,-19.49,-1.95,327.96,163.98,0
100,Entry long,2023-03-10 05:00,Long Entry,0.1347,7418.397,999.2580759,-19.98,-2.00,0.99,0.24,0.02,-19.49,-1.95,327.96,163.98,0
101,Exit long,2023-03-10 17:00,Trailing Stop,0.13556,7451.564,1000.745045,8.38,0.84,1.01,18.87,1.89,-7.95,-0.79,336.35,168.17,1
101,Entry long,2023-03-10 13:00,Long Entry,0.1343,7451.564,1000.745045,8.38,0.84,1.01,18.87,1.89,-7.95,-0.79,336.35,168.17,1
102,Exit long,2023-03-11 21:00,Trailing Stop,0.13478,7535.795,999.9999965,14.67,1.47,1.01,25.12,2.51,-2.01,-0.20,351.01,175.51,1
102,Entry long,2023-03-11 17:00,Long Entry,0.1327,7535.795,999.9999965,14.67,1.47,1.01,25.12,2.51,-2.01,-0.20,351.01,175.51,1
103,Exit short,2023-03-18 09:00,Take Profit,0.16143,6006.006,1000.6006,30.07,3.00,0.99,30.55,3.05,-5.91,-0.59,381.08,190.54,0
103,Entry short,2023-03-18 09:00,Short Entry,0.1666,6006.006,1000.6006,30.07,3.00,0.99,30.55,3.05,-5.91,-0.59,381.08,190.54,0
104,Exit short,2023-04-02 17:00,Trailing Stop,0.17082,5813.953,999.999916,5.86,0.59,1,16.36,1.64,-8.64,-0.86,386.94,193.47,1
104,Entry short,2023-04-02 13:00,Short Entry,0.172,5813.953,999.999916,5.86,0.59,1,16.36,1.64,-8.64,-0.86,386.94,193.47,1
105,Exit short,2023-04-16 01:00,Stop Loss,0.17925,5685.048,999.9999432,-20.05,-2.00,1.01,1.21,0.12,-19.54,-1.95,366.89,183.44,0
105,Entry short,2023-04-16 01:00,Short Entry,0.1759,5685.048,999.9999432,-20.05,-2.00,1.01,1.21,0.12,-19.54,-1.95,366.89,183.44,0
106,Exit long,2023-04-22 13:00,Trailing Stop,0.15845,6447.453,1000.644706,19.94,1.99,1.01,30.45,3.04,-3.08,-0.31,386.83,193.42,1
106,Entry long,2023-04-22 09:00,Long Entry,0.1552,6447.453,1000.644706,19.94,1.99,1.01,30.45,3.04,-3.08,-0.31,386.83,193.42,1
107,Exit long,2023-04-25 17:00,Take Profit,0.15754,6544.502,999.9999056,30.01,3.00,1.02,30.52,3.05,-1.15,-0.12,416.84,208.42,0
107,Entry long,2023-04-25 17:00,Long Entry,0.1528,6544.502,999.9999056,30.01,3.00,1.02,30.52,3.05,-1.15,-0.12,416.84,208.42,0
108,Exit long,2023-05-02 05:00,Trailing Stop,0.15119,6626.905,1000.662655,0.26,0.03,1,10.77,1.08,-12.43,-1.24,417.1,208.55,2
108,Entry long,2023-05-01 21:00,Long Entry,0.151,6626.905,1000.662655,0.26,0.03,1,10.77,1.08,-12.43,-1.24,417.1,208.55,2
109,Exit long,2023-05-03 17:00,Take Profit,0.15455,6671.114,999.9999886,30.01,3.00,1.02,30.52,3.05,-3.17,-0.32,447.1,223.55,0
109,Entry long,2023-05-03 17:00,Long Entry,0.1499,6671.114,999.9999886,30.01,3.00,1.02,30.52,3.05,-3.17,-0.32,447.1,223.55,0
110,Exit long,2023-05-07 21:00,Stop Loss,0.14332,6849.315,1000.684921,-20.03,-2.00,0.99,7.03,0.70,-19.54,-1.95,427.07,213.53,4
110,Entry long,2023-05-07 05:00,Long Entry,0.1461,6849.315,1000.684921,-20.03,-2.00,0.99,7.03,0.70,-19.54,-1.95,427.07,213.53,4
111,Exit long,2023-05-09 09:00,Trailing Stop,0.13199,7604.562,999.999903,2.72,0.27,1,13.19,1.32,-11.15,-1.11,429.79,214.90,3
111,Entry long,2023-05-08 21:00,Long Entry,0.1315,7604.562,999.999903,2.72,0.27,1,13.19,1.32,-11.15,-1.11,429.79,214.90,3
112,Exit long,2023-05-10 09:00,Take Profit,0.13455,7662.835,999.9999675,30.02,3.00,1.02,30.53,3.05,-5.86,-0.59,459.81,229.91,0
112,Entry long,2023-05-10 09:00,Long Entry,0.1305,7662.835,999.9999675,30.02,3.00,1.02,30.53,3.05,-5.86,-0.59,459.81,229.91,0
113,Exit long,2023-05-11 21:00,Stop Loss,0.12762,7686.395,999.9999895,-20.05,-2.00,0.99,1.04,0.10,-19.56,-1.96,439.76,219.88,0
113,Entry long,2023-05-11 21:00,Long Entry,0.1301,7686.395,999.9999895,-20.05,-2.00,0.99,1.04,0.10,-19.56,-1.96,439.76,219.88,0
114,Exit long,2023-05-12 05:00,Trailing Stop,0.1307,7680.491,999.2318791,3.61,0.36,1,14.09,1.41,-6.64,-0.66,443.37,221.68,0
114,Entry long,2023-05-12 05:00,Long Entry,0.1301,7680.491,999.2318791,3.61,0.36,1,14.09,1.41,-6.64,-0.66,443.37,221.68,0
115,Exit short,2023-05-28 01:00,Stop Loss,0.14827,6877.579,1000.687744,-20.06,-2.00,1.01,7.06,0.71,-19.55,-1.95,423.3,211.65,3
115,Entry short,2023-05-27 13:00,Short Entry,0.1455,6877.579,1000.687744,-20.06,-2.00,1.01,7.06,0.71,-19.55,-1.95,423.3,211.65,3
116,Exit short,2023-06-03 05:00,Stop Loss,0.16101,6333.122,1000.633276,-20.07,-2.01,1.01,4.57,0.46,-19.56,-1.95,403.23,201.62,1
116,Entry short,2023-06-03 01:00,Short Entry,0.158,6333.122,1000.633276,-20.07,-2.01,1.01,4.57,0.46,-19.56,-1.95,403.23,201.62,1
117,Exit short,2023-06-03 13:00,Trailing Stop,0.16282,6134.969,999.3864501,-0.51,-0.05,1,9.93,0.99,-0.5,-0.05,402.72,201.36,0
117,Entry short,2023-06-03 13:00,Short Entry,0.1629,6134.969,999.3864501,-0.51,-0.05,1,9.93,0.99,-0.5,-0.05,402.72,201.36,0
118,Exit short,2023-06-04 21:00,Take Profit,0.15785,6138.735,999.9999315,30.02,3.00,0.98,30.5,3.05,-7.25,-0.72,432.74,216.37,2
118,Entry short,2023-06-04 13:00,Short Entry,0.1629,6138.735,999.9999315,30.02,3.00,0.98,30.5,3.05,-7.25,-0.72,432.74,216.37,2
119,Exit long,2023-06-15 05:00,Stop Loss,0.11153,8802.816,1000.880179,-20.09,-2.01,0.99,0,0.00,-19.6,-1.96,412.65,206.32,1
119,Entry long,2023-06-15 01:00,Long Entry,0.1137,8802.816,1000.880179,-20.09,-2.01,0.99,0,0.00,-19.6,-1.96,412.65,206.32,1
120,Exit long,2023-06-15 13:00,Trailing Stop,0.11496,8718.395,1000.871746,0.39,0.04,1,10.83,1.08,-0.5,-0.05,413.04,206.52,0
120,Entry long,2023-06-15 13:00,Long Entry,0.1148,8718.395,1000.871746,0.39,0.04,1,10.83,1.08,-0.5,-0.05,413.04,206.52,0
121,Exit short,2023-06-24 01:00,Stop Loss,0.13512,7541.478,999.9999828,-20.01,-2.00,1.01,6.29,0.63,-19.5,-1.95,393.03,196.51,1
121,Entry short,2023-06-23 21:00,Short Entry,0.1326,7541.478,999.9999828,-20.01,-2.00,1.01,6.29,0.63,-19.5,-1.95,393.03,196.51,1
122,Exit short,2023-06-24 05:00,Trailing Stop,0.13435,7385.524,999.9999496,6.76,0.68,1,17.23,1.72,0,0.00,399.78,199.89,1
122,Entry short,2023-06-24 01:00,Short Entry,0.1354,7385.524,999.9999496,6.76,0.68,1,17.23,1.72,0,0.00,399.78,199.89,1
123,Exit short,2023-06-24 13:00,Trailing Stop,0.13202,7541.478,1000.754131,4.13,0.41,1,14.58,1.46,-0.5,-0.05,403.91,201.96,0
123,Entry short,2023-06-24 13:00,Short Entry,0.1327,7541.478,1000.754131,4.13,0.41,1,14.58,1.46,-0.5,-0.05,403.91,201.96,0
124,Exit short,2023-06-25 09:00,Take Profit,0.13265,7304.601,999.9998769,30.06,3.00,0.98,30.54,3.05,-3.42,-0.34,433.97,216.99,0
124,Entry short,2023-06-25 09:00,Short Entry,0.1369,7304.601,999.9998769,30.06,3.00,0.98,30.54,3.05,-3.42,-0.34,433.97,216.99,0
125,Exit long,2023-07-12 05:00,Trailing Stop,0.11437,8841.732,999.9998892,10.22,1.02,1.01,20.72,2.07,-9.34,-0.93,444.2,222.10,6
125,Entry long,2023-07-11 05:00,Long Entry,0.1131,8841.732,999.9998892,10.22,1.02,1.01,20.72,2.07,-9.34,-0.93,444.2,222.10,6
126,Exit long,2023-07-13 09:00,Trailing Stop,0.11298,8928.571,999.999952,7.75,0.77,1,18.25,1.82,-1.39,-0.14,451.94,225.97,1
126,Entry long,2023-07-13 05:00,Long Entry,0.112,8928.571,999.999952,7.75,0.77,1,18.25,1.82,-1.39,-0.14,451.94,225.97,1
127,Exit long,2023-08-01 13:00,Take Profit,0.10568,9756.097,999.9999425,30.01,3.00,1.02,30.52,3.05,-2.45,-0.24,481.95,240.98,2
127,Entry long,2023-08-01 05:00,Long Entry,0.1025,9756.097,999.9999425,30.01,3.00,1.02,30.52,3.05,-2.45,-0.24,481.95,240.98,2
128,Exit short,2023-08-09 05:00,Trailing Stop,0.11565,8635.578,999.9999324,0.3,0.03,1,10.73,1.07,-4.82,-0.48,482.25,241.12,2
128,Entry short,2023-08-08 21:00,Short Entry,0.1158,8635.578,999.9999324,0.3,0.03,1,10.73,1.07,-4.82,-0.48,482.25,241.12,2
129,Exit short,2023-08-13 21:00,Trailing Stop,0.11919,8340.283,999.9999317,4.92,0.49,1,15.35,1.53,-7.17,-0.72,487.17,243.59,1
129,Entry short,2023-08-13 17:00,Short Entry,0.1199,8340.283,999.9999317,4.92,0.49,1,15.35,1.53,-7.17,-0.72,487.17,243.59,1
130,Exit long,2023-08-17 17:00,Stop Loss,0.10065,9737.098,999.0262548,-19.98,-2.00,0.99,0.47,0.05,-19.49,-1.95,467.2,233.60,0
130,Entry long,2023-08-17 17:00,Long Entry,0.1026,9737.098,999.0262548,-19.98,-2.00,0.99,0.47,0.05,-19.49,-1.95,467.2,233.60,0
131,Exit long,2023-08-23 01:00,Trailing Stop,0.08981,11160.714,999.9999744,1.34,0.13,1,11.78,1.18,-1.62,-0.16,468.54,234.27,1
131,Entry long,2023-08-22 21:00,Long Entry,0.0896,11160.714,999.9999744,1.34,0.13,1,11.78,1.18,-1.62,-0.16,468.54,234.27,1
132,Exit long,2023-08-25 09:00,Stop Loss,0.0821,11961.722,1001.196131,-20.13,-2.01,0.99,1.89,0.19,-19.64,-1.96,448.41,224.20,0
132,Entry long,2023-08-25 09:00,Long Entry,0.0837,11961.722,1001.196131,-20.13,-2.01,0.99,1.89,0.19,-19.64,-1.96,448.41,224.20,0
133,Exit short,2023-09-09 21:00,Trailing Stop,0.10658,9191.176,999.0808312,18.5,1.85,0.99,28.91,2.89,-0.5,-0.05,466.9,233.45,0
133,Entry short,2023-09-09 21:00,Short Entry,0.1087,9191.176,999.0808312,18.5,1.85,0.99,28.91,2.89,-0.5,-0.05,466.9,233.45,0
134,Exit long,2023-10-08 13:00,Trailing Stop,0.09467,10660.98,999.999924,8.27,0.83,1,18.69,1.87,-2.63,-0.26,475.17,237.59,1
134,Entry long,2023-10-08 09:00,Long Entry,0.0938,10660.98,999.999924,8.27,0.83,1,18.69,1.87,-2.63,-0.26,475.17,237.59,1
135,Exit long,2023-10-13 17:00,Take Profit,0.0896,11494.252,998.8504988,30.02,3.00,1.01,30.54,3.06,-11.99,-1.20,505.19,252.60,12
135,Entry long,2023-10-11 17:00,Long Entry,0.0869,11494.252,998.8504988,30.02,3.00,1.01,30.54,3.06,-11.99,-1.20,505.19,252.60,12
136,Exit long,2023-10-20 05:00,Take Profit,0.08919,11560.693,999.9999445,30.08,3.01,1.02,30.6,3.06,-14.37,-1.44,535.28,267.64,6
136,Entry long,2023-10-19 05:00,Long Entry,0.0865,11560.693,999.9999445,30.08,3.01,1.02,30.6,3.06,-14.37,-1.44,535.28,267.64,6
137,Exit short,2023-10-23 09:00,Stop Loss,0.09518,10706.638,999.9999892,-20.07,-2.01,1.01,6.99,0.70,-19.56,-1.95,515.21,257.60,1
137,Entry short,2023-10-23 05:00,Short Entry,0.0934,10706.638,999.9999892,-20.07,-2.01,1.01,6.99,0.70,-19.56,-1.95,515.21,257.60,1
138,Exit short,2023-10-23 13:00,Trailing Stop,0.09505,10493.179,999.9999587,1.62,0.16,1,12.09,1.21,0,0.00,516.83,258.42,1
138,Entry short,2023-10-23 09:00,Short Entry,0.0953,10493.179,999.9999587,1.62,0.16,1,12.09,1.21,0,0.00,516.83,258.42,1
139,Exit short,2023-10-25 17:00,Trailing Stop,0.10535,9442.87,999.999933,4.2,0.42,1,14.61,1.46,-5.22,-0.52,521.03,260.52,0
139,Entry short,2023-10-25 17:00,Short Entry,0.1059,9442.87,999.999933,4.2,0.42,1,14.61,1.46,-5.22,-0.52,521.03,260.52,0
140,Exit short,2023-10-26 09:00,Take Profit,0.10726,9033.423,999.9999261,30.09,3.01,0.98,30.57,3.06,-13.15,-1.31,551.12,275.56,0
140,Entry short,2023-10-26 09:00,Short Entry,0.1107,9033.423,999.9999261,30.09,3.01,0.98,30.57,3.06,-13.15,-1.31,551.12,275.56,0
141,Exit short,2023-10-28 09:00,Trailing Stop,0.11445,8643.042,1000.864264,10.67,1.07,1,21.11,2.11,-7.41,-0.74,561.79,280.90,1
141,Entry short,2023-10-28 05:00,Short Entry,0.1158,8643.042,1000.864264,10.67,1.07,1,21.11,2.11,-7.41,-0.74,561.79,280.90,1
142,Exit short,2023-10-28 21:00,Trailing Stop,0.11628,8424.599,999.9999013,19.4,1.94,0.99,29.83,2.98,-1.34,-0.13,581.19,290.60,0
142,Entry short,2023-10-28 21:00,Short Entry,0.1187,8424.599,999.9999013,19.4,1.94,0.99,29.83,2.98,-1.34,-0.13,581.19,290.60,0
143,Exit short,2023-10-29 13:00,Trailing Stop,0.11848,8424.599,999.9999013,0.85,0.09,1,11.29,1.13,-3.03,-0.30,582.05,291.02,1
143,Entry short,2023-10-29 09:00,Short Entry,0.1187,8424.599,999.9999013,0.85,0.09,1,11.29,1.13,-3.03,-0.30,582.05,291.02,1
144,Exit short,2023-10-30 13:00,Take Profit,0.11434,8481.764,1000.848152,30.06,3.00,0.99,30.54,3.05,-2.2,-0.22,612.1,306.05,0
144,Entry short,2023-10-30 13:00,Short Entry,0.118,8481.764,1000.848152,30.06,3.00,0.99,30.54,3.05,-2.2,-0.22,612.1,306.05,0
145,Exit short,2023-11-02 09:00,Take Profit,0.11424,8481.764,999.9999756,30.06,3.00,0.98,30.54,3.05,-15.77,-1.58,642.16,321.08,1
145,Entry short,2023-11-02 05:00,Short Entry,0.1179,8481.764,999.9999756,30.06,3.00,0.98,30.54,3.05,-15.77,-1.58,642.16,321.08,1
146,Exit short,2023-11-06 05:00,Stop Loss,0.12239,8326.394,999.9999194,-20.08,-2.01,1.01,6.99,0.70,-19.57,-1.96,622.09,311.04,0
146,Entry short,2023-11-06 05:00,Short Entry,0.1201,8326.394,999.9999194,-20.08,-2.01,1.01,6.99,0.70,-19.57,-1.96,622.09,311.04,0
147,Exit short,2023-11-07 09:00,Trailing Stop,0.11891,8237.232,999.9999648,19.52,1.95,0.99,29.98,3.00,-7.91,-0.79,641.61,320.80,0
147,Entry short,2023-11-07 09:00,Short Entry,0.1214,8237.232,999.9999648,19.52,1.95,0.99,29.98,3.00,-7.91,-0.79,641.61,320.80,0
148,Exit short,2023-11-12 01:00,Trailing Stop,0.12434,8019.246,999.9999762,1.89,0.19,1,12.33,1.23,-0.5,-0.05,643.49,321.75,0
148,Entry short,2023-11-12 01:00,Short Entry,0.1247,8019.246,999.9999762,1.89,0.19,1,12.33,1.23,-0.5,-0.05,643.49,321.75,0
149,Exit short,2023-11-12 13:00,Trailing Stop,0.12607,7836.99,999.999924,11,1.10,0.99,21.44,2.14,-3.63,-0.36,654.49,327.25,0
149,Entry short,2023-11-12 13:00,Short Entry,0.1276,7836.99,999.999924,11,1.10,0.99,21.44,2.14,-3.63,-0.36,654.49,327.25,0
150,Exit short,2023-11-25 05:00,Take Profit,0.13352,7251.631,999.2747518,30.05,3.01,0.98,30.54,3.05,-2.68,-0.27,684.54,342.27,0
150,Entry short,2023-11-25 05:00,Short Entry,0.1378,7251.631,999.2747518,30.05,3.01,0.98,30.54,3.05,-2.68,-0.27,684.54,342.27,0
151,Exit short,2023-11-30 09:00,Trailing Stop,0.13527,7293.946,1000.729391,13.08,1.31,0.99,23.57,2.35,-2.69,-0.27,697.63,348.81,0
151,Entry short,2023-11-30 09:00,Short Entry,0.1372,7293.946,1000.729391,13.08,1.31,0.99,23.57,2.35,-2.69,-0.27,697.63,348.81,0
152,Exit short,2023-12-02 21:00,Stop Loss,0.13971,7299.27,1000.729917,-20.06,-2.00,1.01,4.61,0.46,-19.55,-1.95,677.57,338.78,3
152,Entry short,2023-12-02 09:00,Short Entry,0.1371,7299.27,1000.729917,-20.06,-2.00,1.01,4.61,0.46,-19.55,-1.95,677.57,338.78,3
153,Exit short,2023-12-09 09:00,Trailing Stop,0.15578,6313.131,999.9999504,15.55,1.55,0.99,26.02,2.60,-4.29,-0.43,693.12,346.56,0
153,Entry short,2023-12-09 09:00,Short Entry,0.1584,6313.131,999.9999504,15.55,1.55,0.99,26.02,2.60,-4.29,-0.43,693.12,346.56,0
154,Exit short,2023-12-10 21:00,Take Profit,0.15513,6246.096,999.9999696,30.06,3.00,0.98,30.54,3.05,-12.99,-1.30,723.17,361.59,1
154,Entry short,2023-12-10 17:00,Short Entry,0.1601,6246.096,999.9999696,30.06,3.00,0.98,30.54,3.05,-12.99,-1.30,723.17,361.59,1
155,Exit short,2023-12-13 01:00,Stop Loss,0.166,6134.969,999.3864501,-20.03,-2.00,1.01,0,0.00,-19.52,-1.95,703.15,351.57,0
155,Entry short,2023-12-13 01:00,Short Entry,0.1629,6134.969,999.3864501,-20.03,-2.00,1.01,0,0.00,-19.52,-1.95,703.15,351.57,0
156,Exit short,2023-12-14 05:00,Trailing Stop,0.17323,5760.368,999.423848,0.56,0.06,1,11.02,1.10,-8.56,-0.86,703.7,351.85,0
156,Entry short,2023-12-14 05:00,Short Entry,0.1735,5760.368,999.423848,0.56,0.06,1,11.02,1.10,-8.56,-0.86,703.7,351.85,0
157,Exit short,2023-12-26 09:00,Take Profit,0.1718,5643.34,1000.564182,30.05,3.00,0.99,30.54,3.05,-8.97,-0.90,733.76,366.88,0
157,Entry short,2023-12-26 09:00,Short Entry,0.1773,5643.34,1000.564182,30.05,3.00,0.99,30.54,3.05,-8.97,-0.90,733.76,366.88,0
158,Exit short,2023-12-27 21:00,Trailing Stop,0.17849,5567.928,999.443076,4.63,0.46,1,15.09,1.51,-8.85,-0.89,738.38,369.19,1
158,Entry short,2023-12-27 17:00,Short Entry,0.1795,5567.928,999.443076,4.63,0.46,1,15.09,1.51,-8.85,-0.89,738.38,369.19,1
159,Exit short,2023-12-30 01:00,Trailing Stop,0.18213,5452.562,999.9998708,5.93,0.59,1,16.4,1.64,-17.4,-1.74,744.31,372.16,0
159,Entry short,2023-12-30 01:00,Short Entry,0.1834,5452.562,999.9998708,5.93,0.59,1,16.4,1.64,-17.4,-1.74,744.31,372.16,0
160,Exit short,2023-12-30 17:00,Trailing Stop,0.18626,5356.186,1000.535545,1.89,0.19,1,12.35,1.23,-0.5,-0.05,746.21,373.10,0
160,Entry short,2023-12-30 17:00,Short Entry,0.1868,5356.186,1000.535545,1.89,0.19,1,12.35,1.23,-0.5,-0.05,746.21,373.10,0
161,Exit short,2024-01-01 21:00,Take Profit,0.20407,4750.593,1000.474886,30.04,3.00,0.98,30.52,3.05,-5.25,-0.52,776.24,388.12,0
161,Entry short,2024-01-01 21:00,Short Entry,0.2106,4750.593,1000.474886,30.04,3.00,0.98,30.52,3.05,-5.25,-0.52,776.24,388.12,0
162,Exit short,2024-01-10 13:00,Trailing Stop,0.26868,3718.854,999.6279552,-0.55,-0.06,1,9.91,0.99,-0.5,-0.05,775.69,387.84,0
162,Entry short,2024-01-10 13:00,Short Entry,0.2688,3718.854,999.6279552,-0.55,-0.06,1,9.91,0.99,-0.5,-0.05,775.69,387.84,0
163,Exit short,2024-01-11 09:00,Stop Loss,0.28329,3595.828,999.640184,-20.03,-2.00,1.01,0,0.00,-19.52,-1.95,755.66,377.83,0
163,Entry short,2024-01-11 09:00,Short Entry,0.278,3595.828,999.640184,-20.03,-2.00,1.01,0,0.00,-19.52,-1.95,755.66,377.83,0
164,Exit short,2024-02-11 17:00,Trailing Stop,0.3532,2777.006,999.9998606,18.17,1.82,0.99,28.66,2.86,-10.22,-1.02,773.83,386.91,1
164,Entry short,2024-02-11 13:00,Short Entry,0.3601,2777.006,999.9998606,18.17,1.82,0.99,28.66,2.86,-10.22,-1.02,773.83,386.91,1
165,Exit short,2024-02-13 17:00,Stop Loss,0.36002,2829.654,999.7167582,-20.02,-2.00,1.01,4.03,0.40,-19.52,-1.95,753.8,376.90,1
165,Entry short,2024-02-13 13:00,Short Entry,0.3533,2829.654,999.7167582,-20.02,-2.00,1.01,4.03,0.40,-19.52,-1.95,753.8,376.90,1
166,Exit short,2024-02-14 05:00,Trailing Stop,0.36438,2715.915,1000.271495,9.65,0.96,0.99,20.14,2.01,-7.83,-0.78,763.46,381.73,1
166,Entry short,2024-02-14 01:00,Short Entry,0.3683,2715.915,1000.271495,9.65,0.96,0.99,20.14,2.01,-7.83,-0.78,763.46,381.73,1
167,Exit short,2024-02-15 09:00,Trailing Stop,0.40769,2445.585,1000.733382,2.69,0.27,1,13.19,1.32,-0.5,-0.05,766.15,383.07,0
167,Entry short,2024-02-15 09:00,Short Entry,0.4092,2445.585,1000.733382,2.69,0.27,1,13.19,1.32,-0.5,-0.05,766.15,383.07,0
168,Exit short,2024-02-15 17:00,Stop Loss,0.43206,2358.49,999.99976,-20.02,-2.00,1.01,0,0.00,-19.51,-1.95,746.13,373.07,0
168,Entry short,2024-02-15 17:00,Short Entry,0.424,2358.49,999.99976,-20.02,-2.00,1.01,0,0.00,-19.51,-1.95,746.13,373.07,0
169,Exit short,2024-02-16 13:00,Take Profit,0.44147,2194.907,999.9996292,30.03,3.00,0.98,30.51,3.05,-13.89,-1.39,776.16,388.08,0
169,Entry short,2024-02-16 13:00,Short Entry,0.4556,2194.907,999.9996292,30.03,3.00,0.98,30.51,3.05,-13.89,-1.39,776.16,388.08,0
170,Exit short,2024-02-17 17:00,Trailing Stop,0.46236,2141.786,999.7857048,8.51,0.85,1,18.99,1.90,-17.85,-1.78,784.67,392.34,1
170,Entry short,2024-02-17 13:00,Short Entry,0.4668,2141.786,999.7857048,8.51,0.85,1,18.99,1.90,-17.85,-1.78,784.67,392.34,1
171,Exit short,2024-02-18 05:00,Trailing Stop,0.4664,2127.206,999.9995406,6.87,0.69,1,17.37,1.74,-0.5,-0.05,791.55,395.77,0
171,Entry short,2024-02-18 05:00,Short Entry,0.4701,2127.206,999.9995406,6.87,0.69,1,17.37,1.74,-0.5,-0.05,791.55,395.77,0
172,Exit short,2024-02-18 13:00,Stop Loss,0.49493,2058.884,999.9999588,-20.01,-2.00,1.01,0.53,0.05,-19.5,-1.95,771.54,385.77,0
172,Entry short,2024-02-18 13:00,Short Entry,0.4857,2058.884,999.9999588,-20.01,-2.00,1.01,0.53,0.05,-19.5,-1.95,771.54,385.77,0
173,Exit short,2024-02-18 21:00,Stop Loss,0.48699,2092.487,999.9995373,-20.03,-2.00,1.01,5.57,0.56,-19.52,-1.95,751.51,375.75,0
173,Entry short,2024-02-18 21:00,Short Entry,0.4779,2092.487,999.9995373,-20.03,-2.00,1.01,5.57,0.56,-19.52,-1.95,751.51,375.75,0
174,Exit short,2024-03-10 09:00,Take Profit,0.42384,2286.759,1000.228387,30.02,3.00,0.98,30.51,3.05,-14.91,-1.49,781.53,390.76,0
174,Entry short,2024-03-10 09:00,Short Entry,0.4374,2286.759,1000.228387,30.02,3.00,0.98,30.51,3.05,-14.91,-1.49,781.53,390.76,0
175,Exit short,2024-03-13 09:00,Trailing Stop,0.44754,2199.252,999.7799592,14.53,1.45,0.99,25.01,2.50,-11.5,-1.15,796.06,398.03,0
175,Entry short,2024-03-13 09:00,Short Entry,0.4546,2199.252,999.7799592,14.53,1.45,0.99,25.01,2.50,-11.5,-1.15,796.06,398.03,0
176,Exit long,2024-03-20 05:00,Trailing Stop,0.34399,2931.691,999.9998001,7.47,0.75,1,17.97,1.80,-0.5,-0.05,803.53,401.77,0
176,Entry long,2024-03-20 05:00,Long Entry,0.3411,2931.691,999.9998001,7.47,0.75,1,17.97,1.80,-0.5,-0.05,803.53,401.77,0
177,Exit short,2024-04-09 01:00,Take Profit,0.45349,2136.752,999.999936,30.02,3.00,0.98,30.5,3.05,-18.45,-1.84,833.55,416.78,1
177,Entry short,2024-04-08 21:00,Short Entry,0.468,2136.752,999.999936,30.02,3.00,0.98,30.5,3.05,-18.45,-1.84,833.55,416.78,1
178,Exit long,2024-04-17 17:00,Trailing Stop,0.30417,3301.419,1000.329957,2.86,0.29,1,13.37,1.34,-0.5,-0.05,836.41,418.21,0
178,Entry long,2024-04-17 17:00,Long Entry,0.303,3301.419,1000.329957,2.86,0.29,1,13.37,1.34,-0.5,-0.05,836.41,418.21,0
179,Exit long,2024-05-01 21:00,Trailing Stop,0.26658,3813.882,1000.381249,15.31,1.53,1.01,25.82,2.58,-3.55,-0.35,851.73,425.86,1
179,Entry long,2024-05-01 17:00,Long Entry,0.2623,3813.882,1000.381249,15.31,1.53,1.01,25.82,2.58,-3.55,-0.35,851.73,425.86,1
180,Exit short,2024-05-18 09:00,Trailing Stop,0.35325,2812.939,1000.281108,5.61,0.56,1,16.1,1.61,-9.5,-0.95,857.34,428.67,1
180,Entry short,2024-05-18 05:00,Short Entry,0.3556,2812.939,1000.281108,5.61,0.56,1,16.1,1.61,-9.5,-0.95,857.34,428.67,1
181,Exit short,2024-05-21 09:00,Trailing Stop,0.36293,2752.546,999.9999618,0.02,0.00,1,10.51,1.05,-12.34,-1.23,857.36,428.68,2
181,Entry short,2024-05-21 01:00,Short Entry,0.3633,2752.546,999.9999618,0.02,0.00,1,10.51,1.05,-12.34,-1.23,857.36,428.68,2
182,Exit short,2024-05-25 21:00,Trailing Stop,0.3683,2701.242,999.9997884,4.13,0.41,1,14.63,1.46,-5.63,-0.56,861.5,430.75,2
182,Entry short,2024-05-25 13:00,Short Entry,0.3702,2701.242,999.9997884,4.13,0.41,1,14.63,1.46,-5.63,-0.56,861.5,430.75,2
183,Exit long,2024-06-08 13:00,Stop Loss,0.30793,3185.727,999.9997053,-20.01,-2.00,0.99,2.37,0.24,-19.52,-1.95,841.49,420.74,0
183,Entry long,2024-06-08 13:00,Long Entry,0.3139,3185.727,999.9997053,-20.01,-2.00,0.99,2.37,0.24,-19.52,-1.95,841.49,420.74,0
184,Exit long,2024-06-09 01:00,Take Profit,0.3192,3228.931,999.6770376,29.98,3.00,1.02,30.5,3.05,-2.11,-0.21,871.47,435.73,0
